a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r
1.3,-1,sgd,1,1.490120678114902e-05,860021,4.061013313245481,6.215625,-1,-0.002044727536353541,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.34664441415859537
1.3,-1,sgd,1,1.490120678114902e-05,860022,5.5393893502334794,5.521875,-1,0.0010479842753561286,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.003171812153205167
1.3,-1,sgd,1,1.490120678114902e-05,860023,4.668270277596611,5.246875,-1,0.0025664155461537774,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.11027606382911526
1.3,-1,sgd,1,1.490120678114902e-05,860024,5.173566189871201,5.159375,-1,-0.004464426280559763,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0027505637545635064
1.3,-1,sgd,1,1.490120678114902e-05,860025,5.721692146381725,5.703125,-1,0.006528370626367241,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0032556092285764837
1.3,-1,sgd,1,1.490120678114902e-05,860026,5.170714558014546,5.103125,-1,1.102352826620745e-05,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.013244738863842365
1.3,-1,sgd,1,1.490120678114902e-05,860027,5.740565692227477,5.728125,-1,0.0030892377790294745,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002171861163553057
1.3,-1,sgd,1,1.490120678114902e-05,860028,5.101072405333003,5.084375,-1,0.0004033062732791137,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0032840625117154243
1.3,-1,sgd,1,1.490120678114902e-05,860029,5.499500026344747,5.484375,-1,-0.0033474157025192852,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0027578395614353823
1.3,-1,sgd,1,1.490120678114902e-05,860030,4.984752359675903,4.903125,-1,0.0037503670201495254,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.016648027467360604
1.3,-1,sgd,1,1.490120678114902e-05,860031,5.847361599735826,5.834375,-1,0.0022178262348653277,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0022258767624341314
1.3,-1,sgd,1,1.490120678114902e-05,860032,5.416140337119834,5.403125,-1,0.004077622270184378,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0024088536022826013
1.3,-1,sgd,1,1.490120678114902e-05,860033,4.77272253868018,4.759375,-1,-0.0014855577853074564,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002804472999118568
1.3,-1,sgd,1,1.490120678114902e-05,860034,4.400771357049266,5.296875,-1,-0.0031651457950907513,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.16917590899364887
