a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.45,89,float64,True,-0.5239967045993428,0.02872773378316218,0.02872773378316218,True,11.589357673606312,0.0023190310502463,0.0287277337831621
1.45,90,float32,True,-0.5177472704272574,0.15916594778477133,0.15916594778477133,True,12.49210033516058,0.0024996699019831,0.1591659477847713
1.45,95,float32,True,-0.524933449900761,0.12303099664298855,0.12303099664298855,True,12.16544739952016,0.0024343066332206,0.1230309966429885
1.45,96,float32,True,-0.5586509740613934,0.13004206879032942,0.13004206879032942,True,12.0720036513869,0.0024156085345446,0.1300420687903294
1.45,97,float64,True,-0.6230482498384831,0.08490856103754751,0.08490856103754751,True,12.545179537561568,0.0025102910530388,0.0849085610375475
1.45,99,float64,True,-0.6305110075303801,0.14572141376434544,0.14572141376434544,True,12.292775640650769,0.0024597850206404,0.1457214137643454
1.45,100,float32,True,-0.612353360715737,0.08859122391863394,0.08859122391863394,True,10.402469763229767,0.0020815347200059,0.0885912239186339
1.45,102,float64,True,-0.578874420334234,0.14541347657417703,0.14541347657417703,True,12.405997203555629,0.0024824406610416,0.145413476574177
1.45,103,float64,True,-0.6875198987894606,0.30700728186481285,0.30700728186481285,True,14.55829842146512,0.0029131162424142,0.3070072818648128
1.45,104,float64,True,-0.44267490957645883,0.0552949685705908,0.0552949685705908,True,10.3538048131006,0.0020717968610506,0.0552949685705908
1.45,106,float32,True,-0.6435917370983262,0.058041867608380926,0.058041867608380926,True,11.846281662805962,0.0023704415533378,0.0580418676083809
1.45,106,float64,True,-0.6476340331369705,0.06291835487527564,0.06291835487527564,True,11.906052519813104,0.002382401704815,0.0629183548752756
1.45,108,float32,True,-0.44689893779997547,0.005972690102117539,0.005972690102117539,True,10.897466857913813,0.0021805836634144,0.0059726901021175
1.45,109,float64,True,-0.5384227543045839,0.018569019611945237,0.018569019611945237,True,12.617041946808914,0.0025246707247241,0.0185690196119452
1.45,110,float32,True,-0.6101815407553008,0.05948375086212465,0.05948375086212465,True,11.552152475399836,0.002311586288224,0.0594837508621246
1.45,113,float64,True,-0.467177966171926,0.11634366996072032,0.11634366996072032,True,10.819652951340862,0.0021650130968165,0.1163436699607203
