configuration,q,activation,parameter,monotonic,depth,width,seed,final_eval_accuracy,perfect_eval,eval_errors,dense_errors,dense_min_margin,regionally_separating,duration_seconds
winding_q2,2,leaky_relu,,True,5,4,11,0.901,False,198,,,False,1.1053451669868082
winding_q2,2,leaky_relu,,True,5,4,12,0.913,False,174,,,False,1.0956387917976826
winding_q2,2,leaky_relu,,True,5,4,13,0.9205,False,159,,,False,1.1098530001472682
winding_q2,2,leaky_relu,,True,5,4,14,0.9045,False,191,,,False,1.1076992498710752
winding_q2,2,leaky_relu,,True,5,4,15,0.9765,False,47,,,False,1.1302192909643054
winding_q2,2,leaky_relu,,True,5,4,16,0.994,False,12,,,False,1.162514500087127
winding_q2,2,leaky_relu,,True,5,4,17,0.8885,False,223,,,False,1.1471257500816137
winding_q2,2,leaky_relu,,True,5,4,18,0.8945,False,211,,,False,1.1086256250273436
winding_q2,2,leaky_relu,,True,5,4,19,0.8275,False,345,,,False,1.3747325409203768
winding_q2,2,leaky_relu,,True,5,5,0,0.9995,False,1,,,False,1.1795767908915877
winding_q2,2,leaky_relu,,True,5,5,1,0.9935,False,13,,,False,1.2052085408940911
winding_q2,2,leaky_relu,,True,5,5,2,0.998,False,4,,,False,1.4530431248713285
winding_q2,2,leaky_relu,,True,5,5,3,0.9315,False,137,,,False,1.2217449168674648
winding_q2,2,leaky_relu,,True,5,5,4,0.925,False,150,,,False,1.1529647500719875
winding_q2,2,leaky_relu,,True,5,5,5,0.98,False,40,,,False,1.149165625218302
winding_q2,2,leaky_relu,,True,5,5,6,0.9915,False,17,,,False,1.1442284998483956
winding_q2,2,leaky_relu,,True,5,5,7,0.9955,False,9,,,False,1.1507703340612352
winding_q2,2,leaky_relu,,True,5,5,8,0.9705,False,59,,,False,1.1620559578295797
winding_q2,2,leaky_relu,,True,5,5,9,0.9985,False,3,,,False,1.1875302910339087
winding_q2,2,leaky_relu,,True,5,5,10,0.9415,False,117,,,False,1.161825834074989
winding_q2,2,leaky_relu,,True,5,5,11,0.9955,False,9,,,False,1.151650041108951
winding_q2,2,leaky_relu,,True,5,5,12,0.933,False,134,,,False,1.1506884170230478
winding_q2,2,leaky_relu,,True,5,5,13,0.9295,False,141,,,False,1.172262208070606
winding_q2,2,leaky_relu,,True,5,5,14,0.915,False,170,,,False,1.1567047501448542
winding_q2,2,leaky_relu,,True,5,5,15,0.999,False,2,,,False,1.1624302498530596
winding_q2,2,leaky_relu,,True,5,5,16,0.9925,False,15,,,False,1.1519197078887373
winding_q2,2,leaky_relu,,True,5,5,17,0.9945,False,11,,,False,1.156870582839474
winding_q2,2,leaky_relu,,True,5,5,18,0.999,False,2,,,False,1.1511118339840323
winding_q2,2,leaky_relu,,True,5,5,19,0.9235,False,153,,,False,1.1458561669569463
winding_q2,2,leaky_relu,,True,5,6,0,0.9985,False,3,,,False,1.1838600828777999
winding_q2,2,leaky_relu,,True,5,6,1,0.9655,False,69,,,False,1.1572949159890413
winding_q2,2,leaky_relu,,True,5,6,2,0.997,False,6,,,False,1.159764917101711
winding_q2,2,leaky_relu,,True,5,6,3,0.9975,False,5,,,False,1.1502724590245634
winding_q2,2,leaky_relu,,True,5,6,4,0.9975,False,5,,,False,1.1571896669920534
winding_q2,2,leaky_relu,,True,5,6,5,0.9985,False,3,,,False,1.1481719589792192
winding_q2,2,leaky_relu,,True,5,6,6,0.997,False,6,,,False,1.211553875124082
winding_q2,2,leaky_relu,,True,5,6,7,1.0,True,0,37.0,-4.515410423278809,False,1.3091570420656353
winding_q2,2,leaky_relu,,True,5,6,8,1.0,True,0,90.0,-10.922207832336426,False,1.3115082909353077
winding_q2,2,leaky_relu,,True,5,6,9,0.998,False,4,,,False,1.1529504999052733
winding_q2,2,leaky_relu,,True,5,6,10,0.9405,False,119,,,False,1.1545826660003513
winding_q2,2,leaky_relu,,True,5,6,11,0.996,False,8,,,False,1.164465625071898
winding_q2,2,leaky_relu,,True,5,6,12,0.9965,False,7,,,False,1.1516064589377493
winding_q2,2,leaky_relu,,True,5,6,13,0.997,False,6,,,False,1.1594704578164965
winding_q2,2,leaky_relu,,True,5,6,14,0.9155,False,169,,,False,1.1525892498902977
winding_q2,2,leaky_relu,,True,5,6,15,1.0,True,0,24.0,-7.654697895050049,False,1.303051708964631
winding_q2,2,leaky_relu,,True,5,6,16,1.0,True,0,34.0,-11.482421875,False,1.3063722499646246
winding_q2,2,leaky_relu,,True,5,6,17,0.992,False,16,,,False,1.1566851250827312
winding_q2,2,leaky_relu,,True,5,6,18,0.996,False,8,,,False,1.1710935831069946
winding_q2,2,leaky_relu,,True,5,6,19,0.9995,False,1,,,False,1.1652418749872595
winding_q2,2,gelu,,False,5,3,0,0.997,False,6,,,False,1.2821264581289142
winding_q2,2,gelu,,False,5,3,1,0.912,False,176,,,False,1.253472166834399
winding_q2,2,gelu,,False,5,3,2,0.873,False,254,,,False,1.3882161669898778
winding_q2,2,gelu,,False,5,3,3,0.8975,False,205,,,False,1.2779392909724265
winding_q2,2,gelu,,False,5,3,4,0.91,False,180,,,False,1.2743115408811718
winding_q2,2,gelu,,False,5,3,5,0.9105,False,179,,,False,1.6869931248947978
winding_q2,2,gelu,,False,5,3,6,0.951,False,98,,,False,1.2904075419064611
winding_q2,2,gelu,,False,5,3,7,0.866,False,268,,,False,1.3642081250436604
winding_q2,2,gelu,,False,5,3,8,0.9695,False,61,,,False,1.4554731668904424
winding_q2,2,gelu,,False,5,3,9,0.9015,False,197,,,False,1.2735287079121917
winding_q2,2,gelu,,False,5,3,10,0.955,False,90,,,False,1.2663569999858737
winding_q2,2,gelu,,False,5,3,11,0.924,False,152,,,False,1.32202004105784
winding_q2,2,gelu,,False,5,3,12,0.946,False,108,,,False,1.3419909582007676
winding_q2,2,gelu,,False,5,3,13,0.9675,False,65,,,False,1.2739845421165228
winding_q2,2,gelu,,False,5,3,14,0.932,False,136,,,False,1.2791812501382083
winding_q2,2,gelu,,False,5,3,15,0.937,False,126,,,False,1.2547347908839583
winding_q2,2,gelu,,False,5,3,16,0.9605,False,79,,,False,1.2813907919917256
winding_q2,2,gelu,,False,5,3,17,0.9535,False,93,,,False,1.3004397919867188
winding_q2,2,gelu,,False,5,3,18,0.9475,False,105,,,False,1.2986812081653625
winding_q2,2,gelu,,False,5,3,19,0.9665,False,67,,,False,1.2458852918352932
winding_q2,2,gelu,,False,5,4,0,0.8215,False,357,,,False,1.3406307080294937
winding_q2,2,gelu,,False,5,4,1,1.0,True,0,7.0,-2.659639835357666,False,1.4026827081106603
winding_q2,2,gelu,,False,5,4,2,0.961,False,78,,,False,1.2924755420535803
winding_q2,2,gelu,,False,5,4,3,0.9725,False,55,,,False,1.2550950408913195
winding_q2,2,gelu,,False,5,4,4,0.9985,False,3,,,False,1.2183647500351071
winding_q2,2,gelu,,False,5,4,5,0.947,False,106,,,False,1.2253541660029441
winding_q2,2,gelu,,False,5,4,6,0.9955,False,9,,,False,1.214252000208944
winding_q2,2,gelu,,False,5,4,7,0.9995,False,1,,,False,1.227093042107299
winding_q2,2,gelu,,False,5,4,8,0.9585,False,83,,,False,1.2180997079703957
winding_q2,2,gelu,,False,5,4,9,0.905,False,190,,,False,1.2308927078265697
winding_q2,2,gelu,,False,5,4,10,0.9995,False,1,,,False,1.2308882919605821
winding_q2,2,gelu,,False,5,4,11,0.9995,False,1,,,False,1.2103728749789298
winding_q2,2,gelu,,False,5,4,12,1.0,True,0,0.0,1.796032190322876,True,1.3769437088631094
winding_q2,2,gelu,,False,5,4,13,0.9955,False,9,,,False,1.2502524161245674
winding_q2,2,gelu,,False,5,4,14,1.0,True,0,0.0,3.4762721061706543,True,1.3879863331094384
winding_q2,2,gelu,,False,5,4,15,0.9135,False,173,,,False,1.2020960829686373
winding_q2,2,gelu,,False,5,4,16,0.998,False,4,,,False,1.22540087508969
winding_q2,2,gelu,,False,5,4,17,1.0,True,0,0.0,2.9121949672698975,True,1.4015736249275506
winding_q2,2,gelu,,False,5,4,18,0.982,False,36,,,False,1.2254952499642968
winding_q2,2,gelu,,False,5,4,19,0.9975,False,5,,,False,1.21777716698125
winding_q2,2,gelu,,False,5,5,0,1.0,True,0,0.0,1.187708854675293,True,1.506814416963607
winding_q2,2,gelu,,False,5,5,1,0.998,False,4,,,False,1.3365203749854118
winding_q2,2,gelu,,False,5,5,2,1.0,True,0,0.0,1.8618953227996826,True,1.4942363749723881
winding_q2,2,gelu,,False,5,5,3,1.0,True,0,0.0,1.9173774719238281,True,1.4891422919463366
winding_q2,2,gelu,,False,5,5,4,1.0,True,0,6.0,-2.1420235633850098,False,1.5027489999774843
winding_q2,2,gelu,,False,5,5,5,0.999,False,2,,,False,1.332379624946043
winding_q2,2,gelu,,False,5,5,6,1.0,True,0,0.0,5.710010051727295,True,1.5355291250161827
winding_q2,2,gelu,,False,5,5,7,1.0,True,0,0.0,3.4651095867156982,True,1.4843210829421878
winding_q2,2,gelu,,False,5,5,8,0.9995,False,1,,,False,1.3542360418941826
winding_q2,2,gelu,,False,5,5,9,1.0,True,0,65.0,-9.648942947387695,False,1.4841042910702527
winding_q2,2,gelu,,False,5,5,10,0.9945,False,11,,,False,1.3226554999127984
winding_q2,2,gelu,,False,5,5,11,0.965,False,70,,,False,1.3375842918176204
winding_q2,2,gelu,,False,5,5,12,0.9985,False,3,,,False,1.351125666871667
winding_q2,2,gelu,,False,5,5,13,1.0,True,0,0.0,1.2347691059112549,True,1.4925825828686357
winding_q2,2,gelu,,False,5,5,14,0.771,False,458,,,False,1.3915492920204997
winding_q2,2,gelu,,False,5,5,15,0.9585,False,83,,,False,1.3367145420052111
winding_q2,2,gelu,,False,5,5,16,1.0,True,0,9.0,-1.6645214557647705,False,1.478199000004679
winding_q2,2,gelu,,False,5,5,17,1.0,True,0,0.0,4.471097946166992,True,1.4921211670152843
winding_q2,2,gelu,,False,5,5,18,1.0,True,0,2.0,-0.47535082697868347,False,1.4719078331254423
winding_q2,2,gelu,,False,5,5,19,1.0,True,0,12.0,-2.6128249168395996,False,1.5274523340631276
winding_q2,2,gelu,,False,5,6,0,0.9995,False,1,,,False,1.3727100419346243
winding_q2,2,gelu,,False,5,6,1,1.0,True,0,3.0,-0.6759138107299805,False,1.5856450840365142
winding_q2,2,gelu,,False,5,6,2,0.9995,False,1,,,False,1.4530181251466274
winding_q2,2,gelu,,False,5,6,3,0.9995,False,1,,,False,1.3794648330658674
winding_q2,2,gelu,,False,5,6,4,0.9995,False,1,,,False,1.3643308330792934
winding_q2,2,gelu,,False,5,6,5,1.0,True,0,0.0,3.1543102264404297,True,1.5435402090661228
winding_q2,2,gelu,,False,5,6,6,0.9995,False,1,,,False,1.3731627920642495
winding_q2,2,gelu,,False,5,6,7,1.0,True,0,0.0,2.439657211303711,True,1.5580700000282377
winding_q2,2,gelu,,False,5,6,8,1.0,True,0,0.0,2.9676260948181152,True,1.5444466669578105
winding_q2,2,gelu,,False,5,6,9,1.0,True,0,0.0,3.4651083946228027,True,1.556440707994625
winding_q2,2,gelu,,False,5,6,10,1.0,True,0,0.0,2.9276041984558105,True,1.5471054159570485
winding_q2,2,gelu,,False,5,6,11,1.0,True,0,10.0,-1.1713075637817383,False,1.543319416930899
winding_q2,2,gelu,,False,5,6,12,1.0,True,0,224.0,-6.710212230682373,False,1.5415285418275744
winding_q2,2,gelu,,False,5,6,13,1.0,True,0,0.0,1.949775218963623,True,1.5445485420059413
winding_q2,2,gelu,,False,5,6,14,1.0,True,0,0.0,5.285942554473877,True,1.5319307090248913
winding_q2,2,gelu,,False,5,6,15,1.0,True,0,0.0,3.1587233543395996,True,1.6015863749198616
winding_q2,2,gelu,,False,5,6,16,1.0,True,0,0.0,2.9475088119506836,True,1.5273876669816673
winding_q2,2,gelu,,False,5,6,17,1.0,True,0,0.0,0.8107873201370239,True,1.5407644580118358
winding_q2,2,gelu,,False,5,6,18,1.0,True,0,0.0,4.485635757446289,True,1.5369644169695675
winding_q2,2,gelu,,False,5,6,19,1.0,True,0,0.0,2.6512930393218994,True,1.5284292500000447
winding_q2,2,sin_family,2.0,False,5,3,0,1.0,True,0,40.0,-1.3771319389343262,False,1.4921941249631345
winding_q2,2,sin_family,2.0,False,5,3,1,0.9995,False,1,,,False,1.3431623331271112
winding_q2,2,sin_family,2.0,False,5,3,2,0.9625,False,75,,,False,1.3607960829976946
winding_q2,2,sin_family,2.0,False,5,3,3,1.0,True,0,18.0,-3.8692593574523926,False,1.4840499158017337
winding_q2,2,sin_family,2.0,False,5,3,4,0.911,False,178,,,False,1.3343914160504937
winding_q2,2,sin_family,2.0,False,5,3,5,0.9425,False,115,,,False,1.323502958053723
winding_q2,2,sin_family,2.0,False,5,3,6,0.9785,False,43,,,False,1.3370880840811878
winding_q2,2,sin_family,2.0,False,5,3,7,0.997,False,6,,,False,1.3283757080789655
winding_q2,2,sin_family,2.0,False,5,3,8,0.9175,False,165,,,False,1.31653824984096
winding_q2,2,sin_family,2.0,False,5,3,9,0.916,False,168,,,False,1.340229082852602
winding_q2,2,sin_family,2.0,False,5,3,10,0.91,False,180,,,False,1.342085207812488
winding_q2,2,sin_family,2.0,False,5,3,11,0.9005,False,199,,,False,1.3146762091200799
winding_q2,2,sin_family,2.0,False,5,3,12,1.0,True,0,0.0,3.069425106048584,True,1.4942981670610607
winding_q2,2,sin_family,2.0,False,5,3,13,0.996,False,8,,,False,1.3455681251361966
winding_q2,2,sin_family,2.0,False,5,3,14,0.9085,False,183,,,False,1.3225668750237674
winding_q2,2,sin_family,2.0,False,5,3,15,0.971,False,58,,,False,1.3302169579546899
winding_q2,2,sin_family,2.0,False,5,3,16,0.992,False,16,,,False,1.3344476248603314
winding_q2,2,sin_family,2.0,False,5,3,17,0.89,False,220,,,False,1.3450030419044197
winding_q2,2,sin_family,2.0,False,5,3,18,0.926,False,148,,,False,1.3290242499206215
winding_q2,2,sin_family,2.0,False,5,3,19,0.9995,False,1,,,False,1.3688393339980394
winding_q2,2,sin_family,2.0,False,5,4,0,1.0,True,0,0.0,1.3758257627487183,True,1.4859336658846587
winding_q2,2,sin_family,2.0,False,5,4,1,1.0,True,0,22.0,-2.021850109100342,False,1.481140041956678
winding_q2,2,sin_family,2.0,False,5,4,2,1.0,True,0,0.0,2.245342969894409,True,1.4745743749663234
winding_q2,2,sin_family,2.0,False,5,4,3,1.0,True,0,0.0,2.1688084602355957,True,1.5146908340975642
winding_q2,2,sin_family,2.0,False,5,4,4,1.0,True,0,0.0,2.0117552280426025,True,1.49315349990502
winding_q2,2,sin_family,2.0,False,5,4,5,0.999,False,2,,,False,1.3150592499878258
winding_q2,2,sin_family,2.0,False,5,4,6,0.929,False,142,,,False,1.3060896249953657
winding_q2,2,sin_family,2.0,False,5,4,7,1.0,True,0,1.0,-0.3692057132720947,False,1.4837495000101626
winding_q2,2,sin_family,2.0,False,5,4,8,1.0,True,0,0.0,1.6239278316497803,True,1.5025000001769513
winding_q2,2,sin_family,2.0,False,5,4,9,1.0,True,0,0.0,2.5353236198425293,True,1.489988167071715
winding_q2,2,sin_family,2.0,False,5,4,10,0.9185,False,163,,,False,1.3197700828313828
winding_q2,2,sin_family,2.0,False,5,4,11,0.9995,False,1,,,False,1.3333058329299092
winding_q2,2,sin_family,2.0,False,5,4,12,1.0,True,0,0.0,1.1032425165176392,True,1.4861662089824677
winding_q2,2,sin_family,2.0,False,5,4,13,1.0,True,0,151.0,-6.344099521636963,False,1.4812024580314755
winding_q2,2,sin_family,2.0,False,5,4,14,1.0,True,0,0.0,0.7866137027740479,True,1.4994775000959635
winding_q2,2,sin_family,2.0,False,5,4,15,1.0,True,0,0.0,2.146371603012085,True,1.4806743748486042
winding_q2,2,sin_family,2.0,False,5,4,16,0.996,False,8,,,False,1.3357537079136819
winding_q2,2,sin_family,2.0,False,5,4,17,0.999,False,2,,,False,1.3222250421531498
winding_q2,2,sin_family,2.0,False,5,4,18,1.0,True,0,0.0,2.81160569190979,True,1.5021318749058992
winding_q2,2,sin_family,2.0,False,5,4,19,1.0,True,0,0.0,2.091073513031006,True,1.48244066699408
winding_q2,2,sin_family,2.0,False,5,5,0,1.0,True,0,0.0,1.9605560302734375,True,1.6686899170745164
winding_q2,2,sin_family,2.0,False,5,5,1,1.0,True,0,0.0,3.5816650390625,True,1.7005795419681817
winding_q2,2,sin_family,2.0,False,5,5,2,1.0,True,0,0.0,0.7091829180717468,True,1.6059149168431759
winding_q2,2,sin_family,2.0,False,5,5,3,1.0,True,0,0.0,4.89616584777832,True,1.6103037500288337
winding_q2,2,sin_family,2.0,False,5,5,4,1.0,True,0,0.0,3.5828425884246826,True,1.6317580421455204
winding_q2,2,sin_family,2.0,False,5,5,5,1.0,True,0,0.0,2.975602865219116,True,1.6137696669902653
winding_q2,2,sin_family,2.0,False,5,5,6,1.0,True,0,0.0,3.536647081375122,True,1.6121343339327723
winding_q2,2,sin_family,2.0,False,5,5,7,1.0,True,0,0.0,4.169958114624023,True,1.609913625055924
winding_q2,2,sin_family,2.0,False,5,5,8,1.0,True,0,0.0,4.2833662033081055,True,1.5972948751877993
winding_q2,2,sin_family,2.0,False,5,5,9,1.0,True,0,0.0,1.7456107139587402,True,1.6262360408436507
winding_q2,2,sin_family,2.0,False,5,5,10,1.0,True,0,0.0,3.957557439804077,True,1.6054984999354929
winding_q2,2,sin_family,2.0,False,5,5,11,1.0,True,0,0.0,1.698246717453003,True,1.6266879581380635
winding_q2,2,sin_family,2.0,False,5,5,12,1.0,True,0,0.0,3.541952133178711,True,1.5967256659641862
winding_q2,2,sin_family,2.0,False,5,5,13,1.0,True,0,0.0,0.5751827955245972,True,1.6333061249461025
winding_q2,2,sin_family,2.0,False,5,5,14,1.0,True,0,0.0,3.820432424545288,True,1.597944000037387
winding_q2,2,sin_family,2.0,False,5,5,15,1.0,True,0,0.0,1.2384512424468994,True,1.6033149589784443
winding_q2,2,sin_family,2.0,False,5,5,16,1.0,True,0,0.0,2.3448173999786377,True,1.6120356251485646
winding_q2,2,sin_family,2.0,False,5,5,17,1.0,True,0,0.0,2.3662657737731934,True,1.6167673340532929
winding_q2,2,sin_family,2.0,False,5,5,18,1.0,True,0,0.0,1.4832438230514526,True,1.603654749924317
winding_q2,2,sin_family,2.0,False,5,5,19,1.0,True,0,0.0,0.785220205783844,True,1.6623650409746915
winding_q2,2,sin_family,2.0,False,5,6,0,1.0,True,0,0.0,1.3889896869659424,True,1.662745333975181
winding_q2,2,sin_family,2.0,False,5,6,1,1.0,True,0,0.0,3.5510900020599365,True,1.6543781249783933
winding_q2,2,sin_family,2.0,False,5,6,2,1.0,True,0,0.0,1.4339525699615479,True,1.7018945410382003
winding_q2,2,sin_family,2.0,False,5,6,3,1.0,True,0,0.0,4.260174751281738,True,1.6713651248719543
winding_q2,2,sin_family,2.0,False,5,6,4,1.0,True,0,0.0,5.286572456359863,True,1.6705810411367565
winding_q2,2,sin_family,2.0,False,5,6,5,1.0,True,0,0.0,1.643460750579834,True,1.6522680830676109
winding_q2,2,sin_family,2.0,False,5,6,6,1.0,True,0,0.0,3.689101219177246,True,1.6629621251486242
winding_q2,2,sin_family,2.0,False,5,6,7,1.0,True,0,0.0,1.3082785606384277,True,1.640087875071913
winding_q2,2,sin_family,2.0,False,5,6,8,1.0,True,0,0.0,0.43193119764328003,True,1.6365167920012027
winding_q2,2,sin_family,2.0,False,5,6,9,1.0,True,0,7.0,-1.290621280670166,False,1.651252750074491
winding_q2,2,sin_family,2.0,False,5,6,10,1.0,True,0,0.0,3.3785977363586426,True,1.6616849589627236
winding_q2,2,sin_family,2.0,False,5,6,11,1.0,True,0,0.0,4.360669136047363,True,1.662152040982619
winding_q2,2,sin_family,2.0,False,5,6,12,1.0,True,0,0.0,3.152493476867676,True,1.6552066248841584
winding_q2,2,sin_family,2.0,False,5,6,13,1.0,True,0,0.0,3.719644546508789,True,1.644593833014369
winding_q2,2,sin_family,2.0,False,5,6,14,1.0,True,0,0.0,5.293473243713379,True,1.668029708089307
winding_q2,2,sin_family,2.0,False,5,6,15,1.0,True,0,0.0,5.9227190017700195,True,1.701035083970055
winding_q2,2,sin_family,2.0,False,5,6,16,1.0,True,0,0.0,2.6031694412231445,True,1.6465651670005172
winding_q2,2,sin_family,2.0,False,5,6,17,1.0,True,0,0.0,3.3088245391845703,True,1.6419958749320358
winding_q2,2,sin_family,2.0,False,5,6,18,1.0,True,0,0.0,2.7364156246185303,True,1.6565068338532
winding_q2,2,sin_family,2.0,False,5,6,19,1.0,True,0,0.0,2.686522960662842,True,1.6554864582139999
winding_q3,3,tanh,,True,5,3,0,0.895,False,210,,,False,1.2595985420048237
winding_q3,3,tanh,,True,5,3,1,0.894,False,212,,,False,1.2667513340711594
winding_q3,3,tanh,,True,5,3,2,0.91,False,180,,,False,1.3054827500600368
winding_q3,3,tanh,,True,5,3,3,0.917,False,166,,,False,1.293938374845311
winding_q3,3,tanh,,True,5,3,4,0.9325,False,135,,,False,1.390788583084941
winding_q3,3,tanh,,True,5,3,5,0.8825,False,235,,,False,1.385175583185628
winding_q3,3,tanh,,True,5,3,6,0.8465,False,307,,,False,1.385843750089407
winding_q3,3,tanh,,True,5,3,7,0.94,False,120,,,False,1.6097697499208152
winding_q3,3,tanh,,True,5,3,8,0.907,False,186,,,False,1.5188252499792725
winding_q3,3,tanh,,True,5,3,9,0.918,False,164,,,False,1.8822000839281827
winding_q3,3,tanh,,True,5,3,10,0.9135,False,173,,,False,1.3189662089571357
winding_q3,3,tanh,,True,5,3,11,0.907,False,186,,,False,1.319736666046083
winding_q3,3,tanh,,True,5,3,12,0.9015,False,197,,,False,1.330193042056635
winding_q3,3,tanh,,True,5,3,13,0.905,False,190,,,False,1.4067435411270708
winding_q3,3,tanh,,True,5,3,14,0.9005,False,199,,,False,1.2704064170829952
winding_q3,3,tanh,,True,5,3,15,0.8915,False,217,,,False,1.2729818341322243
winding_q3,3,tanh,,True,5,3,16,0.8795,False,241,,,False,1.2875183750875294
winding_q3,3,tanh,,True,5,3,17,0.906,False,188,,,False,1.2616805830039084
winding_q3,3,tanh,,True,5,3,18,0.809,False,382,,,False,1.2708269588183612
winding_q3,3,tanh,,True,5,3,19,0.887,False,226,,,False,1.2663873338606209
winding_q3,3,tanh,,True,5,4,0,0.999,False,2,,,False,1.2451543328352273
winding_q3,3,tanh,,True,5,4,1,0.999,False,2,,,False,1.2563484171405435
winding_q3,3,tanh,,True,5,4,2,0.9785,False,43,,,False,1.2301241669338197
winding_q3,3,tanh,,True,5,4,3,0.944,False,112,,,False,1.2315759579651058
winding_q3,3,tanh,,True,5,4,4,0.936,False,128,,,False,1.2422467079013586
winding_q3,3,tanh,,True,5,4,5,0.9905,False,19,,,False,1.2286249578464776
winding_q3,3,tanh,,True,5,4,6,0.9685,False,63,,,False,1.2293239999562502
winding_q3,3,tanh,,True,5,4,7,0.978,False,44,,,False,1.2378456250298768
winding_q3,3,tanh,,True,5,4,8,0.965,False,70,,,False,1.2423857080284506
winding_q3,3,tanh,,True,5,4,9,0.959,False,82,,,False,1.241682874970138
winding_q3,3,tanh,,True,5,4,10,0.9635,False,73,,,False,1.2378249999601394
winding_q3,3,tanh,,True,5,4,11,1.0,True,0,0.0,4.038480281829834,True,1.419476917013526
winding_q3,3,tanh,,True,5,4,12,0.979,False,42,,,False,1.2468741659540683
winding_q3,3,tanh,,True,5,4,13,0.9455,False,109,,,False,1.2376617088448256
winding_q3,3,tanh,,True,5,4,14,1.0,True,0,2.0,-0.21570195257663727,False,1.3890395420603454
winding_q3,3,tanh,,True,5,4,15,0.9995,False,1,,,False,1.244884124957025
winding_q3,3,tanh,,True,5,4,16,0.974,False,52,,,False,1.2394850000273436
winding_q3,3,tanh,,True,5,4,17,0.981,False,38,,,False,1.2399052921682596
winding_q3,3,tanh,,True,5,4,18,0.923,False,154,,,False,1.2276906250044703
winding_q3,3,tanh,,True,5,4,19,0.999,False,2,,,False,1.2488471250981092
winding_q3,3,tanh,,True,5,5,0,0.999,False,2,,,False,1.335491457954049
winding_q3,3,tanh,,True,5,5,1,1.0,True,0,65.0,-5.0585455894470215,False,1.5084129590541124
winding_q3,3,tanh,,True,5,5,2,1.0,True,0,24.0,-3.118669271469116,False,1.5100277499295771
winding_q3,3,tanh,,True,5,5,3,1.0,True,0,0.0,3.770439624786377,True,1.5379815001506358
winding_q3,3,tanh,,True,5,5,4,0.998,False,4,,,False,1.3488785000517964
winding_q3,3,tanh,,True,5,5,5,1.0,True,0,55.0,-5.338052749633789,False,1.5111708340700716
winding_q3,3,tanh,,True,5,5,6,1.0,True,0,1.0,-0.15403974056243896,False,1.5212177499197423
winding_q3,3,tanh,,True,5,5,7,1.0,True,0,5.0,-0.8167571425437927,False,1.5394432079046965
winding_q3,3,tanh,,True,5,5,8,1.0,True,0,6.0,-1.0097417831420898,False,1.5002665419597179
winding_q3,3,tanh,,True,5,5,9,1.0,True,0,11.0,-1.9718666076660156,False,1.5094011658802629
winding_q3,3,tanh,,True,5,5,10,1.0,True,0,0.0,1.5431418418884277,True,1.5205996669828892
winding_q3,3,tanh,,True,5,5,11,1.0,True,0,16.0,-2.55816650390625,False,1.5083951251581311
winding_q3,3,tanh,,True,5,5,12,0.9735,False,53,,,False,1.373439708026126
winding_q3,3,tanh,,True,5,5,13,1.0,True,0,5.0,-0.6915629506111145,False,1.5341497908812016
winding_q3,3,tanh,,True,5,5,14,0.9995,False,1,,,False,1.3436402908992022
winding_q3,3,tanh,,True,5,5,15,1.0,True,0,28.0,-2.0666961669921875,False,1.5041055418550968
winding_q3,3,tanh,,True,5,5,16,0.9995,False,1,,,False,1.3886124580167234
winding_q3,3,tanh,,True,5,5,17,0.999,False,2,,,False,1.357042749878019
winding_q3,3,tanh,,True,5,5,18,1.0,True,0,8.0,-5.561411380767822,False,1.5245013749226928
winding_q3,3,tanh,,True,5,5,19,0.982,False,36,,,False,1.3465723330155015
winding_q3,3,tanh,,True,5,6,0,0.999,False,2,,,False,1.4236980420537293
winding_q3,3,tanh,,True,5,6,1,1.0,True,0,1.0,-0.09918678551912308,False,1.5532007499132305
winding_q3,3,tanh,,True,5,6,2,1.0,True,0,15.0,-4.284705638885498,False,1.554759250022471
winding_q3,3,tanh,,True,5,6,3,1.0,True,0,7.0,-1.517871618270874,False,1.57751900004223
winding_q3,3,tanh,,True,5,6,4,1.0,True,0,0.0,2.2468278408050537,True,1.5620689170900732
winding_q3,3,tanh,,True,5,6,5,1.0,True,0,0.0,1.9015488624572754,True,1.560338833136484
winding_q3,3,tanh,,True,5,6,6,1.0,True,0,0.0,2.1978964805603027,True,1.564606542000547
winding_q3,3,tanh,,True,5,6,7,1.0,True,0,0.0,2.2844395637512207,True,1.5749405000824481
winding_q3,3,tanh,,True,5,6,8,1.0,True,0,0.0,4.222955703735352,True,1.5480689168907702
winding_q3,3,tanh,,True,5,6,9,1.0,True,0,23.0,-2.520319700241089,False,1.6256632499862462
winding_q3,3,tanh,,True,5,6,10,0.9995,False,1,,,False,1.4073334999848157
winding_q3,3,tanh,,True,5,6,11,1.0,True,0,8.0,-1.2395641803741455,False,1.5501052499748766
winding_q3,3,tanh,,True,5,6,12,0.9995,False,1,,,False,1.388113624881953
winding_q3,3,tanh,,True,5,6,13,0.9985,False,3,,,False,1.4156157921534032
winding_q3,3,tanh,,True,5,6,14,1.0,True,0,7.0,-2.0994527339935303,False,1.5646904581226408
winding_q3,3,tanh,,True,5,6,15,0.999,False,2,,,False,1.39688679180108
winding_q3,3,tanh,,True,5,6,16,0.9995,False,1,,,False,1.409814750077203
winding_q3,3,tanh,,True,5,6,17,0.9995,False,1,,,False,1.4192975407931954
winding_q3,3,tanh,,True,5,6,18,1.0,True,0,49.0,-9.90951919555664,False,1.5712299591396004
