activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs
sin_family,1.35,99,203,False,0.20441946387290955,0.007805561181157827
sin_family,1.35,100,29,False,4.4518256187438965,0.8668161034584045
sin_family,1.35,101,104,False,1.7107555866241455,1.0676136016845703
sin_family,1.35,102,91,False,3.3299899101257324,0.9160438776016235
sin_family,1.35,103,190,False,0.22181087732315063,0.018189506605267525
sin_family,1.35,104,91,False,4.160965919494629,0.8920618295669556
sin_family,1.35,105,104,False,3.923732280731201,0.9141954779624939
sin_family,1.35,106,31,False,5.219374656677246,0.8614981770515442
sin_family,1.35,107,111,False,3.2798962593078613,0.9315499663352966
sin_family,1.35,108,31,False,4.674339294433594,0.8756481409072876
sin_family,1.35,109,96,False,4.4996867179870605,0.8928224444389343
sin_family,1.35,110,43,False,4.882541656494141,0.8894971609115601
sin_family,1.35,111,100,False,3.315944194793701,0.9288964867591858
sin_family,1.35,112,107,False,3.163753032684326,0.934943675994873
sin_family,1.35,113,84,False,4.672039985656738,0.8837106823921204
sin_family,1.35,114,49,False,4.340202331542969,0.8663972616195679
sin_family,1.35,115,22,False,5.113559722900391,0.8665837645530701
sin_family,1.35,116,0,True,6.448378562927246,0.8468099236488342
sin_family,1.35,117,204,False,0.2844753563404083,0.009349074214696884
sin_family,1.35,118,72,False,5.344409465789795,0.8776137232780457
sin_family,1.35,119,73,False,4.367585182189941,0.8786188364028931
sin_family,1.35,120,190,False,0.6383236050605774,0.03497539088129997
sin_family,1.35,121,208,False,0.7270286083221436,0.005178006365895271
sin_family,1.35,122,110,False,2.314868450164795,1.0231603384017944
sin_family,1.35,123,20,False,5.160630702972412,0.8738898038864136
sin_family,1.35,124,21,False,5.128872394561768,0.8752825260162354
sin_family,1.35,125,207,False,0.30328884720802307,0.0094713494181633
sin_family,1.35,126,101,False,3.7455060482025146,0.9065932631492615
sin_family,1.35,127,17,False,5.013978958129883,0.860714316368103
sin_family,1.35,128,204,False,0.7866171598434448,0.039166662842035294
sin_family,1.35,129,40,False,4.748719215393066,0.8584679961204529
sin_family,1.35,130,18,False,5.1429853439331055,0.8766398429870605
sin_family,1.35,131,57,False,4.3258867263793945,0.8941101431846619
sin_family,1.35,132,94,False,3.7535855770111084,0.9170833826065063
sin_family,1.35,133,186,False,0.34641003608703613,0.011874538846313953
sin_family,1.35,134,32,False,4.940389156341553,0.8634249567985535
sin_family,1.35,135,99,False,1.1313438415527344,1.166292428970337
sin_family,1.35,136,193,False,0.4802936613559723,0.009246772155165672
