family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,5,3,13,10013,20013,False,0.66,0.6575,False,False,685,0.5026469826698303,8.457067064042465e-09,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0054372500162572
A,sin_family,0.0,True,5,3,14,10014,20014,False,0.6735,0.671,False,False,658,0.502677857875824,1.272623018335589e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0094132500234991
A,sin_family,0.0,True,5,3,15,10015,20015,False,0.657,0.6655,False,False,669,0.5074626207351685,6.165724975056545e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0039187909569591
A,sin_family,0.0,True,5,3,16,10016,20016,False,0.643,0.666,False,False,668,0.5219100117683411,7.078501975961654e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0049536658916622
A,sin_family,0.0,True,5,3,17,10017,20017,False,0.6835,0.672,False,False,656,0.4892057776451111,1.1875718631671319e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.022508000023663
A,sin_family,0.0,True,5,3,18,10018,20018,False,0.679,0.665,False,False,670,0.4914053976535797,1.1808273784672231e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0102108749561012
A,sin_family,0.0,True,5,3,19,10019,20019,False,0.671,0.6655,False,False,669,0.49922195076942444,0.002030039225140268,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0136827079113573
A,sin_family,0.0,True,5,4,0,10000,20000,False,0.6835,0.656,False,False,688,0.4871732294559479,7.039404731058382e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0087194999214262
A,sin_family,0.0,True,5,4,1,10001,20001,False,0.6645,0.67,False,False,660,0.5011689066886902,3.527258769014754e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0160924999509007
A,sin_family,0.0,True,5,4,2,10002,20002,False,0.672,0.6635,False,False,673,0.4966002404689789,1.1678877380767467e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0147196669131517
