seed,level,held_s,global_branch,global_G,global_L
200028,1.0,4.956250000000001,-1,-0.03109346204832253,0.3279227832380523
200028,1.05,5.204062500000001,-1,-0.0197564408511548,0.32077150043321834
200028,1.1,5.451875000000001,-1,-0.011127773866622892,0.3137943689085073
200029,0.9,4.460625000000001,1,-0.009617976727856359,0.3602440178258024
200029,0.95,4.7084375000000005,1,-4.677784961826248e-05,0.35206701483169417
200029,1.0,4.956250000000001,1,0.008506869963111896,0.34409949180776667
200029,1.05,5.204062500000001,1,0.01619013801465119,0.3363315822957398
200029,1.1,5.451875000000001,1,0.023123406012927283,0.3287546333447978
200030,0.9,4.460625000000001,1,-0.03224221389549564,0.361771900805364
200030,0.95,4.7084375000000005,1,-0.021970099803444665,0.3536208156624157
200030,1.0,4.956250000000001,1,-0.012770179314948837,0.34567675497007394
200030,1.05,5.204062500000001,1,-0.004488409756781664,0.33793011059133427
200030,1.1,5.451875000000001,1,0.003001255274931669,0.3303724512370876
200031,0.9,4.460625000000001,-1,-0.03748744824137429,0.3616432264490416
200031,0.95,4.7084375000000005,-1,-0.027334932426088532,0.3535577467637958
200031,1.0,4.956250000000001,-1,-0.018255418698214232,0.34567690331262996
200031,1.05,5.204062500000001,-1,-0.010093963739599143,0.3379911565430361
200031,1.1,5.451875000000001,-1,-0.002723833668365927,0.33049214185767345
200032,0.9,4.460625000000001,-1,-0.023369751331019373,0.3436460512045542
200032,0.95,4.7084375000000005,-1,-0.012922009458335992,0.33574533757743025
200032,1.0,4.956250000000001,-1,-0.003582862292225819,0.32805127351521707
200032,1.05,5.204062500000001,-1,0.004808075942806411,0.3205536046623074
200032,1.1,5.451875000000001,-1,0.0123819487975938,0.31324338010760067
200033,0.9,4.460625000000001,1,-0.025286352294230152,0.36308090126847686
200033,0.95,4.7084375000000005,1,-0.014885194769636012,0.354814919289729
200033,1.0,4.956250000000001,1,-0.005565539826756449,0.34676109584206544
200033,1.05,5.204062500000001,1,0.0028273128292792826,0.33890948263744053
200033,1.1,5.451875000000001,1,0.010420056129692323,0.3312513479779656
200034,0.9,4.460625000000001,1,-0.020959575849235357,0.3562485524627536
200034,0.95,4.7084375000000005,1,-0.010946136511603477,0.3481441754063678
200034,1.0,4.956250000000001,1,-0.0019910033395316162,0.34024825849630164
200034,1.05,5.204062500000001,1,0.006058508314924715,0.33255089893864215
200034,1.1,5.451875000000001,1,0.013327294503762133,0.325043421418423
200035,0.9,4.460625000000001,1,-0.01830263351215411,0.35535059215258036
200035,0.95,4.7084375000000005,1,-0.007128623782684418,0.3472266635679269
