a,w2,solved,budget,opt,src,gstar,R
1.35,4.748719215393066,False,2000,adam,refine,0.1067705918459203,0.253511780568806
1.35,5.1429853439331055,False,2000,adam,refine,0.1067705918459203,0.27455979451331586
1.35,4.3258867263793945,False,2000,adam,refine,0.1067705918459203,0.23093874301696932
1.35,3.753585577011109,False,2000,adam,refine,0.1067705918459203,0.2003862768008932
1.35,0.3464100360870361,False,2000,adam,refine,0.1067705918459203,0.018493202287189727
1.35,4.940389156341553,False,2000,adam,refine,0.1067705918459203,0.26374413708587724
1.35,1.1313438415527344,False,2000,adam,refine,0.1067705918459203,0.06039712577191127
1.35,0.4802936613559723,False,2000,adam,refine,0.1067705918459203,0.025640619241410593
1.35,4.192244529724121,False,2000,adam,refine,0.1067705918459203,0.22380421480073312
1.35,3.8601224422454834,False,2000,adam,refine,0.1067705918459203,0.2060737788781348
1.35,1.9790197610855105,False,2000,adam,refine,0.1067705918459203,0.10565055558293587
1.35,2.3928918838500977,False,2000,adam,refine,0.1067705918459203,0.12774524133098705
1.35,4.4232563972473145,False,2000,adam,refine,0.1067705918459203,0.23613685171017446
1.35,3.8891100883483887,False,2000,adam,refine,0.1067705918459203,0.20762129294344844
1.35,0.4993243217468261,False,2000,adam,refine,0.1067705918459203,0.02665657667798568
1.35,3.4847617149353027,False,2000,adam,refine,0.1067705918459203,0.18603503537282323
1.35,4.479744911193848,False,2000,adam,refine,0.1067705918459203,0.2391525077434584
1.35,4.517607688903809,False,2000,adam,refine,0.1067705918459203,0.24117382333596993
1.35,5.340074062347412,False,2000,adam,refine,0.1067705918459203,0.28508143406894054
1.35,2.2740797996520996,False,2000,adam,refine,0.1067705918459203,0.12140242305685327
1.35,0.3122968375682831,False,2000,adam,refine,0.1067705918459203,0.01667205908938741
1.35,6.092428207397461,False,2000,adam,refine,0.1067705918459203,0.3252460827413031
1.35,5.872043132781982,False,2000,adam,refine,0.1067705918459203,0.3134807603159521
1.35,5.129652500152588,False,2000,adam,refine,0.1067705918459203,0.2738480167025983
1.35,4.140951156616211,False,2000,adam,refine,0.1067705918459203,0.22106590289848052
1.35,3.44051194190979,False,2000,adam,refine,0.1067705918459203,0.18367274814533244
1.35,3.6335408687591553,False,2000,adam,refine,0.1067705918459203,0.1939776545268772
1.35,1.1077874898910522,False,2000,adam,refine,0.1067705918459203,0.05913956296758705
1.35,0.2233944833278656,False,2000,adam,refine,0.1067705918459203,0.011925980600014893
1.35,0.2134180516004562,False,2000,adam,refine,0.1067705918459203,0.011393385839991934
1.35,5.214319705963135,False,2000,adam,refine,0.1067705918459203,0.2783680005397645
1.35,0.0972388610243797,False,2000,adam,refine,0.1067705918459203,0.005191125370998107
1.35,0.3546522259712219,False,2000,adam,refine,0.1067705918459203,0.018933214033210216
1.35,4.0680437088012695,False,2000,adam,refine,0.1067705918459203,0.2171737172218921
1.35,3.777686834335327,False,2000,adam,refine,0.1067705918459203,0.20167292955526198
1.35,4.633865833282471,False,2000,adam,refine,0.1067705918459203,0.24738029877707904
1.35,3.638127088546753,False,2000,adam,refine,0.1067705918459203,0.19422249122740587
1.35,2.1566591262817383,False,2000,adam,refine,0.1067705918459203,0.11513388566150329
1.35,3.0097742080688477,False,2000,adam,refine,0.1067705918459203,0.16067768675904848
1.35,4.551700115203857,False,2000,adam,refine,0.1067705918459203,0.24299385760272973
1.35,5.7983856201171875,False,2000,adam,refine,0.1067705918459203,0.30954853220539286
1.35,2.5037522315979004,False,2000,adam,refine,0.1067705918459203,0.13366355380162578
1.35,1.149145245552063,False,2000,adam,refine,0.1067705918459203,0.061347458992259594
1.35,6.777806758880615,False,2000,adam,refine,0.1067705918459203,0.36183521953148107
1.35,5.023049354553223,False,2000,adam,refine,0.1067705918459203,0.2681569762284578
1.35,2.987016439437866,False,2000,adam,refine,0.1067705918459203,0.15946275654613726
1.35,2.3506765365600586,False,2000,adam,refine,0.1067705918459203,0.12549156252341778
1.35,0.4206686615943908,False,2000,adam,refine,0.1067705918459203,0.022457520984732134
1.35,0.5359070301055908,False,2000,adam,refine,0.1067705918459203,0.02860955538938168
1.35,4.294930458068848,False,2000,adam,refine,0.1067705918459203,0.22928613347254023
1.35,0.3000992238521576,False,2000,adam,refine,0.1067705918459203,0.016020885871598094
1.35,5.868222236633301,True,2000,adam,refine,0.1067705918459203,0.3132767806443639
1.35,4.053572654724121,False,2000,adam,refine,0.1067705918459203,0.21640117571766637
1.35,2.374328136444092,False,2000,adam,refine,0.1067705918459203,0.12675421018227834
1.35,4.558741569519043,False,2000,adam,refine,0.1067705918459203,0.24336976772507393
1.35,5.451374053955078,False,2000,adam,refine,0.1067705918459203,0.2910232170571388
1.35,0.3726406097412109,False,2000,adam,refine,0.1067705918459203,0.01989352922394685
1.35,2.956451892852783,False,2000,adam,refine,0.1067705918459203,0.1578310591819415
1.35,2.2869322299957275,False,2000,adam,refine,0.1067705918459203,0.12208855385407708
1.35,4.6638360023498535,False,2000,adam,refine,0.1067705918459203,0.2489802651216024
1.35,3.699508666992187,False,2000,adam,refine,0.1067705918459203,0.19749936495693374
1.35,5.106139183044434,False,2000,adam,refine,0.1067705918459203,0.2725927513106491
1.35,5.339001655578613,False,2000,adam,refine,0.1067705918459203,0.28502418331623847
1.35,3.7353615760803223,False,2000,adam,refine,0.1067705918459203,0.19941338311830284
1.35,4.095051288604736,False,2000,adam,refine,0.1067705918459203,0.21861552486186314
1.35,5.420973777770996,False,2000,adam,refine,0.1067705918459203,0.28940028931691186
1.35,4.14089298248291,False,2000,adam,refine,0.1067705918459203,0.2210627972551592
1.35,0.6370651721954346,False,2000,adam,refine,0.1067705918459203,0.03400991273986484
1.35,1.871997117996216,False,2000,adam,refine,0.1067705918459203,0.09993712011115655
1.35,4.287759780883789,False,2000,adam,refine,0.1067705918459203,0.22890332474904787
1.35,3.807214736938477,False,2000,adam,refine,0.1067705918459203,0.20324928537371548
1.4,0.2504912614822387,False,2000,adam,refine,0.1286030010801844,0.01610696398548855
1.4,4.237933158874512,False,2000,adam,refine,0.1286030010801844,0.2725054613042441
1.4,5.470949649810791,True,2000,adam,refine,0.1286030010801844,0.35179027186212586
1.4,3.80136775970459,False,2000,adam,refine,0.1286030010801844,0.24443365105373377
1.4,0.6707332730293274,False,2000,adam,refine,0.1286030010801844,0.043129155917953105
1.4,4.613890171051025,False,2000,adam,refine,0.1286030010801844,0.29668006132576363
1.4,0.7428405284881592,False,2000,adam,refine,0.1286030010801844,0.047765760643783746
1.4,5.48913049697876,False,2000,adam,refine,0.1286030010801844,0.3529593276161163
1.4,0.6442149877548218,False,2000,adam,refine,0.1286030010801844,0.04142399038305217
1.4,4.4079203605651855,False,2000,adam,refine,0.1286030010801844,0.2834358934455657
1.4,5.274521350860596,False,2000,adam,refine,0.1286030010801844,0.33915963749109046
1.4,0.4930746257305145,False,2000,adam,refine,0.1286030010801844,0.03170543831271644
1.4,5.1728515625,False,2000,adam,refine,0.1286030010801844,0.33262211753991056
1.4,0.5586068034172058,False,2000,adam,refine,0.1286030010801844,0.03591925567163064
1.4,0.4789048433303833,False,2000,adam,refine,0.1286030010801844,0.030794300042061414
1.4,3.3387210369110107,False,2000,adam,refine,0.1286030010801844,0.21468477255815055
1.4,0.3323372602462768,False,2000,adam,refine,0.1286030010801844,0.02136978451921873
1.4,0.8444998264312744,False,2000,adam,refine,0.1286030010801844,0.054302606045378364
1.4,4.4093194007873535,False,2000,adam,refine,0.1286030010801844,0.2835258538311671
1.4,4.879417419433594,False,2000,adam,refine,0.1286030010801844,0.31375386183104453
1.4,3.41030216217041,False,2000,adam,refine,0.1286030010801844,0.21928754632267825
1.4,0.9640609622001648,False,2000,adam,refine,0.1286030010801844,0.061990566481595705
1.4,2.778041362762451,False,2000,adam,refine,0.1286030010801844,0.17863222818806823
1.4,3.4986677169799805,False,2000,adam,refine,0.1286030010801844,0.22496958409299136
1.4,3.6962227821350098,False,2000,adam,refine,0.1286030010801844,0.23767267122175545
1.4,1.8817696571350095,False,2000,adam,refine,0.1286030010801844,0.12100061262459594
1.4,0.3749062418937683,False,2000,adam,refine,0.1286030010801844,0.024107033915616083
1.4,3.437284231185913,False,2000,adam,refine,0.1286030010801844,0.2210225338480514
1.4,3.779509305953979,False,2000,adam,refine,0.1286030010801844,0.2430281196780833
1.4,0.3480404615402221,False,2000,adam,refine,0.1286030010801844,0.022379523925702534
1.4,4.313023567199707,False,2000,adam,refine,0.1286030010801844,0.2773338872357224
1.4,5.442425727844238,False,2000,adam,refine,0.1286030010801844,0.349956140878388
1.4,4.008885860443115,False,2000,adam,refine,0.1286030010801844,0.257777376320451
1.4,4.4452948570251465,False,2000,adam,refine,0.1286030010801844,0.28583912964987157
1.4,4.032858848571777,False,2000,adam,refine,0.1286030010801844,0.2593188754295538
1.4,2.860785007476806,False,2000,adam,refine,0.1286030010801844,0.18395276870335753
1.4,5.228700160980225,False,2000,adam,refine,0.1286030010801844,0.3362132662252501
1.4,0.304430603981018,False,2000,adam,refine,0.1286030010801844,0.019575344646306024
1.4,6.000284671783447,False,2000,adam,refine,0.1286030010801844,0.38582730806339033
1.4,5.312792778015137,False,2000,adam,refine,0.1286030010801844,0.34162054768493827
1.4,4.77623176574707,False,2000,adam,refine,0.1286030010801844,0.3071188694647908
1.4,3.1952779293060303,False,2000,adam,refine,0.1286030010801844,0.2054611654970164
1.4,4.983133792877197,False,2000,adam,refine,0.1286030010801844,0.3204229802740448
1.4,3.033469915390014,False,2000,adam,refine,0.1286030010801844,0.19505666740280445
1.4,6.179807186126709,True,2000,adam,refine,0.1286030010801844,0.39737087511639224
1.4,2.9767444133758545,False,2000,adam,refine,0.1286030010801844,0.19140913250440397
1.4,0.5531485080718994,False,2000,adam,refine,0.1286030010801844,0.03556827909053644
1.4,3.828917980194092,False,2000,adam,refine,0.1286030010801844,0.24620517157141913
1.4,0.6555467844009399,False,2000,adam,refine,0.1286030010801844,0.04215264191121275
1.4,2.981051206588745,False,2000,adam,refine,0.1286030010801844,0.1916860657705087
1.4,1.0050841569900513,False,2000,adam,refine,0.1286030010801844,0.0646284194635339
1.4,4.7205610275268555,False,2000,adam,refine,0.1286030010801844,0.3035391574610563
1.4,4.160351753234863,False,2000,adam,refine,0.1286030010801844,0.2675168605076051
1.4,4.28857421875,False,2000,adam,refine,0.1286030010801844,0.27576175744317866
1.4,1.186988353729248,False,2000,adam,refine,0.1286030010801844,0.0763251322684044
1.4,0.1040469259023666,False,2000,adam,refine,0.1286030010801844,0.00669037346210596
1.4,3.777795791625977,False,2000,adam,refine,0.1286030010801844,0.2429179381355958
1.4,0.7291195392608643,False,2000,adam,refine,0.1286030010801844,0.04688348044757424
1.4,1.6339260339736938,False,2000,adam,refine,0.1286030010801844,0.10506389575603019
1.4,0.1606801599264145,False,2000,adam,refine,0.1286030010801844,0.010331975390290443
1.4,4.412709712982178,False,2000,adam,refine,0.1286030010801844,0.2837438559925936
1.4,5.309719085693359,False,2000,adam,refine,0.1286030010801844,0.3414229046564494
1.4,4.346276760101318,False,2000,adam,refine,0.1286030010801844,0.27947211743704514
1.4,5.371557235717773,False,2000,adam,refine,0.1286030010801844,0.3453991904936426
1.4,3.2603182792663574,False,2000,adam,refine,0.1286030010801844,0.20964335759511818
1.4,0.2240209430456161,False,2000,adam,refine,0.1286030010801844,0.014404882790239649
1.4,0.188226893544197,False,2000,adam,refine,0.1286030010801844,0.012103271696892062
1.4,5.446476936340332,False,2000,adam,refine,0.1286030010801844,0.3502166396636876
1.4,0.679880678653717,False,2000,adam,refine,0.1286030010801844,0.04371734782565024
1.4,4.387992858886719,False,2000,adam,refine,0.1286030010801844,0.28215452518562506
1.4,0.8234578967094421,False,2000,adam,refine,0.1286030010801844,0.052949578390005386
1.4,5.758968830108643,False,2000,adam,refine,0.1286030010801844,0.37031033733960506
1.4,3.5725553035736084,False,2000,adam,refine,0.1286030010801844,0.22972066678224765
1.4,4.082113742828369,False,2000,adam,refine,0.1286030010801844,0.2624860390391962
1.4,0.3334291875362396,False,2000,adam,refine,0.1286030010801844,0.021439997082444016
1.4,5.327717304229736,False,2000,adam,refine,0.1286030010801844,0.342580217115387
1.4,4.8311076164245605,False,2000,adam,refine,0.1286030010801844,0.31064746900676743
1.4,5.620016574859619,False,2000,adam,refine,0.1286030010801844,0.36137549882366293
1.4,3.471553325653076,False,2000,adam,refine,0.1286030010801844,0.22322608804444016
1.4,0.2588677108287811,False,2000,adam,refine,0.1286030010801844,0.016645582247669297
1.4,0.4864382445812225,False,2000,adam,refine,0.1286030010801844,0.03127870904666098
1.4,2.94911527633667,False,2000,adam,refine,0.1286030010801844,0.18963253753415654
1.4,1.1331312656402588,False,2000,adam,refine,0.1286030010801844,0.07286204068956247
1.4,4.167078018188477,False,2000,adam,refine,0.1286030010801844,0.2679493694371527
1.4,5.156188488006592,True,2000,adam,refine,0.1286030010801844,0.3315506568463731
1.4,4.875817775726318,False,2000,adam,refine,0.1286030010801844,0.313522399339257
1.4,0.5667571425437927,False,2000,adam,refine,0.1286030010801844,0.0364433347073808
1.4,4.046504974365234,False,2000,adam,refine,0.1286030010801844,0.2601963417946319
1.4,4.9336371421813965,False,2000,adam,refine,0.1286030010801844,0.317240271362596
1.4,5.4781012535095215,True,2000,adam,refine,0.1286030010801844,0.3522501307112223
1.4,5.678581714630127,True,2000,adam,refine,0.1286030010801844,0.36514132519024683
1.4,4.606698989868164,False,2000,adam,refine,0.1286030010801844,0.29621765758505
1.4,0.6699009537696838,False,2000,adam,refine,0.1286030010801844,0.04307563654062961
1.4,4.483766555786133,False,2000,adam,refine,0.1286030010801844,0.2883129176085294
1.4,3.7231931686401367,False,2000,adam,refine,0.1286030010801844,0.23940690754418137
1.4,5.427008628845215,True,2000,adam,refine,0.1286030010801844,0.34896479827877563
1.4,5.252933502197266,True,2000,adam,refine,0.1286030010801844,0.3377715064286059
1.4,3.3252170085906982,False,2000,adam,refine,0.1286030010801844,0.21381644327381857
1.4,0.9940186142921448,False,2000,adam,refine,0.1286030010801844,0.06391688846376806
1.4,0.2044917196035385,False,2000,adam,refine,0.1286030010801844,0.013149124418531315
1.4,4.579827785491943,False,2000,adam,refine,0.1286030010801844,0.2944897988223395
1.4,1.7111612558364868,False,2000,adam,refine,0.1286030010801844,0.11003023641635472
1.4,3.4844653606414795,False,2000,adam,refine,0.1286030010801844,0.22405635126922066
1.4,0.219997301697731,False,2000,adam,refine,0.1286030010801844,0.014146156613935477
1.4,4.256021022796631,False,2000,adam,refine,0.1286030010801844,0.27366853809600133
1.4,4.051610946655273,False,2000,adam,refine,0.1286030010801844,0.2605246634745976
1.4,5.274127006530762,False,2000,adam,refine,0.1286030010801844,0.33913428055895267
1.4,3.399257183074951,False,2000,adam,refine,0.1286030010801844,0.21857733759340628
1.4,4.761641502380371,False,2000,adam,refine,0.1286030010801844,0.30618069363703687
1.4,4.579259395599365,False,2000,adam,refine,0.1286030010801844,0.2944532504993549
1.4,4.970961570739746,False,2000,adam,refine,0.1286030010801844,0.3196402881256994
1.4,3.456390619277954,False,2000,adam,refine,0.1286030010801844,0.222251103272271
1.4,3.314004421234131,False,2000,adam,refine,0.1286030010801844,0.21309545708185443
1.4,4.794210433959961,False,2000,adam,refine,0.1286030010801844,0.3082749248085921
1.4,4.462828636169434,False,2000,adam,refine,0.1286030010801844,0.2869665779589878
1.4,5.31361722946167,False,2000,adam,refine,0.1286030010801844,0.3416735611500728
1.4,6.446608543395996,True,2000,adam,refine,0.1286030010801844,0.4145266027349407
1.4,0.2822110950946808,False,2000,adam,refine,0.1286030010801844,0.01814659688365063
1.4,5.361173152923584,False,2000,adam,refine,0.1286030010801844,0.34473147838824364
1.4,4.499699115753174,False,2000,adam,refine,0.1286030010801844,0.28933740512185513
1.4,0.6360006928443909,False,2000,adam,refine,0.1286030010801844,0.040895798894432615
1.4,0.7256888151168823,False,2000,adam,refine,0.1286030010801844,0.04666287973717708
1.4,2.2767395973205566,False,2000,adam,refine,0.1286030010801844,0.14639777244675709
