family,window,a,seed,stored_cross_step,stored_cross_w2,cross_step,cross_w2,G_cross,reproduced,prev_step,G_prev,w2_prev,cross_w2_interp
Block 3,H10,1.5,100084,7200,4.8265901202181904,7200,4.8265901202181904,0.001984408176720187,True,7150,-0.0037259348309097717,4.672378829727509,4.772999968911449
Block 3,H10,1.5,100085,1950,3.975204027308834,1950,3.975204027308834,8.483677385084931e-05,True,1900,-0.004967139496513617,3.873566586671997,3.973497251167254
Block 3,H10,1.5,100086,1850,3.635089167283368,1850,3.635089167283368,0.001826494839799686,True,1800,-0.0037856992747524743,3.534866393935434,3.602471553812772
Block 3,H10,1.5,100087,2650,4.384023424520354,2650,4.384023424520354,0.0030633695352046963,True,2600,-0.0013528761021492919,4.272549180514008,4.306698286588575
Block 3,H10,1.5,100088,1600,4.160855727981059,1600,4.160855727981059,0.0023031286151748986,True,1550,-0.003518055639304851,4.0488895262396225,4.116556741402048
Block 3,H10,1.5,100089,5400,4.7881886825087685,5400,4.7881886825087685,0.005667054029724117,True,5350,-0.0003567528897723271,4.623498542254895,4.633252122380848
Block 3,H35,1.3,100000,2200,6.166635707310572,2200,6.166635707310572,0.0017659467908806015,True,2150,-0.0012718132814839578,6.03568642233448,6.09051071255691
Block 3,H35,1.3,100001,3450,5.448836281644539,3450,5.448836281644539,0.0016266913750060397,True,3400,-0.0012956370714811705,5.349851686979976,5.3937372777687544
Block 3,H35,1.3,100002,2100,5.155804653206982,2100,5.155804653206982,0.003032123527787256,True,2050,-0.0006160369782111097,5.038423101091079,5.058244426535592
Block 3,H35,1.3,100003,8500,5.151048993715124,8500,5.151048993715124,0.00017323786090317483,True,8450,-0.006282168522709686,4.993623985665818,5.146824322172158
Block 3,H35,1.3,100004,3050,5.538679422243017,3050,5.538679422243017,0.00023651781734201904,True,3000,-0.0026211170794221417,5.432712476177061,5.529908857877954
Block 3,H35,1.3,100005,3950,6.129099750764815,3950,6.129099750764815,0.0017082553284542001,True,3900,-0.0006828758425254655,6.025936994450224,6.055398930704734
Block 3,H35,1.3,100006,1350,5.332391499739816,1350,5.332391499739816,0.004671012527503571,True,1300,-0.001238058115393681,5.178736037230129,5.210929660192371
Block 3,H35,1.3,100007,4100,5.7422469333351165,4100,5.7422469333351165,0.0005103705284872362,True,4050,-0.001994561960334096,5.643259383517321,5.722078594132515
Block 3,H35,1.3,100008,4950,5.704491329198833,4950,5.704491329198833,0.0007061325448591838,True,4900,-0.0028972779212872446,5.571682657414762,5.678465838551206
Block 3,H35,1.3,100009,2700,5.774994216347828,2700,5.774994216347828,0.0009035764639389043,True,2650,-0.001991003011419412,5.662227554970016,5.739792798661639
Block 3,H35,1.3,100010,1750,4.907056391932299,1750,4.907056391932299,0.0031559184146559005,True,1700,-0.0007456826149878637,4.780972540298312,4.80506996478632
Block 3,H35,1.3,100011,1800,5.068827315347894,1800,5.068827315347894,0.0005092814979157367,True,1750,-0.0032196802268265046,4.945686987005453,5.052009472875561
Block 3,H35,1.3,100012,3750,7.411796116476129,3750,7.411796116476129,0.0004511124737183181,True,3700,-0.0016497052661703648,7.297231438853017,7.387195431637071
Block 3,H35,1.3,100013,2050,4.964620387974125,2050,4.964620387974125,0.00037149510559730814,True,2000,-0.0036109191767819127,4.8486611663401336,4.953803260414968
Block 3,H35,1.3,100014,2300,4.722751904739694,2300,4.722751904739694,0.0011569424949864349,True,2250,-0.0026398120852868523,4.6116242155216565,4.688889208769301
Block 3,H35,1.3,100015,3000,5.413259949423055,3000,5.413259949423055,0.0005225578779408657,True,2950,-0.003999257860660244,5.300511540191424,5.400230323079299
Block 3,H35,1.3,100016,4050,6.5677590245826325,4050,6.5677590245826325,0.0005150737983039555,True,4000,-0.0018987584452374584,6.462983363513585,6.545401548059133
Block 3,H35,1.3,100017,1900,5.246040221529671,1900,5.246040221529671,0.0015240470923814087,True,1850,-0.002175312334445678,5.12161232976672,5.194778923349969
Block 3,H35,1.3,100018,6550,5.664688900117068,6550,5.664688900117068,0.0035073866593511305,True,6500,-0.00040841500312982504,5.518353033142691,5.533615747835569
Block 3,H35,1.3,100019,4750,5.444223968427974,4750,5.444223968427974,0.0013470771054580055,True,4700,-0.0028306636796124884,5.302814906861061,5.398627815114246
Block 3,H35,1.3,100020,2550,5.733075771279455,2550,5.733075771279455,0.002936575370715122,True,2500,-0.0006190668367600516,5.60249970606592,5.625234083410855
Block 3,H35,1.3,100021,4550,5.864090788401544,4550,5.864090788401544,0.0019182016428569426,True,4500,-0.0008552725318455856,5.757140961070635,5.790121707902924
Block 3,H35,1.3,100023,2800,5.168879382802888,2800,5.168879382802888,0.0013994248763711248,True,2750,-0.0019376229082754826,5.0581967875828955,5.122463512510345
Block 3,H35,1.3,100024,1750,4.908670238696132,1750,4.908670238696132,0.0007909055357577799,True,1700,-0.0032101581059076345,4.784974092402893,4.884218748888161
Block 3,H35,1.3,100025,2650,6.009655373670256,2650,6.009655373670256,0.0036475376762763467,True,2600,-0.00011408796442768931,5.893326710896097,5.896854893019508
Block 3,H35,1.3,100026,1850,4.825067221577556,1850,4.825067221577556,0.0011839525963459607,True,1800,-0.0028285429829644215,4.703095993345672,4.789077611248947
Block 3,H35,1.3,100027,4200,5.633737160391739,4200,5.633737160391739,0.0004171989286159139,True,4150,-0.002266412295124809,5.535628587663136,5.618485028835456
Block 3,H35,1.3,100028,5400,5.416383393841846,5400,5.416383393841846,0.002176677596084531,True,5350,-0.0014230600237317148,5.2854821025396825,5.337230428218063
Block 3,H35,1.3,100029,2800,5.884868787451816,2800,5.884868787451816,0.0006941042191379587,True,2750,-0.002197619063237788,5.772237224388016,5.857833682257913
Block 3,H35,1.3,100030,2900,5.418233677805805,2900,5.418233677805805,0.000828007263427466,True,2850,-0.0032463885838516227,5.3119097166185485,5.396626299573712
Block 3,H35,1.3,100031,3650,5.8216003436014105,3650,5.8216003436014105,0.0005154994714779981,True,3600,-0.0020664131682042175,5.718557033948411,5.801026924172315
Block 3,H35,1.3,100032,2000,5.736123614379592,2000,5.736123614379592,0.0019567272974239103,True,1950,-0.001500013626339669,5.59777637370219,5.6578105940153085
Block 3,H35,1.3,100033,2050,5.49756631227402,2050,5.49756631227402,0.0034939050315854203,True,2000,-0.00115298150719223,5.376045953871093,5.406197481096202
Block 3,H35,1.3,100034,10350,4.999020564386379,10350,4.999020564386379,0.004183261308648323,True,10300,-0.0007388643190275879,4.836512934202306,4.860907087987738
Block 3,H35,1.3,100035,4200,5.151836329480397,4200,5.151836329480397,0.000384687135824624,True,4150,-0.0026206508229145165,5.055653277588773,5.13952477475509
Block 3,H35,1.3,100036,4150,6.715855144048001,4150,6.715855144048001,0.002042242067584965,True,4100,-0.00022561953659572254,6.607406609154223,6.618195675004676
Block 3,H35,1.3,100037,1700,4.455751414500226,1700,4.455751414500226,0.001709780860232435,True,1650,-0.0038442132788523153,4.326563145783585,4.415981183620098
Block 3,H35,1.3,100038,2250,5.41636495809581,2250,5.41636495809581,0.002687956942176495,True,2200,-0.0006647412644444906,5.295190579020027,5.319215887890966
Block 3,H35,1.3,100039,4000,5.566745981910747,4000,5.566745981910747,0.002089742688294649,True,3950,-0.0016086043212490964,5.427192567120362,5.487891637677447
Block 3,H35,1.3,100041,2450,6.391154761799275,2450,6.391154761799275,0.000984567168669237,True,2400,-0.0020468761389427215,6.2667173301142265,6.350739356542321
Block 3,H35,1.3,100042,3100,5.849843662880644,3100,5.849843662880644,0.0008611099045268134,True,3050,-0.002813674367301733,5.7093826299085375,5.8169295167035235
Block 3,H35,1.3,100043,2800,5.642129960924442,2800,5.642129960924442,0.0018189992545671885,True,2750,-0.0015225570257646481,5.5142766361886935,5.572532120015065
Block 3,H35,1.3,100044,4900,5.981056280858839,4900,5.981056280858839,0.0037060908753434596,True,4850,-0.00010505835589480483,5.821164518666486,5.825572104052901
Block 3,H35,1.3,100045,2650,5.240638681987408,2650,5.240638681987408,0.0003481250950736481,True,2600,-0.002757548704877877,5.131416966061379,5.228395663985501
Block 3,H35,1.3,100046,2750,5.2487390507521905,2750,5.2487390507521905,7.050827947896465e-05,True,2700,-0.0033128306566334587,5.134899481250745,5.246366651080227
Block 3,H35,1.3,100047,1850,5.461519933124656,1850,5.461519933124656,0.003081853395924039,True,1800,-0.001050401268840595,5.30645546107841,5.345872179408559
Block 3,H35,1.3,100048,3900,5.893576259306595,3900,5.893576259306595,0.0018439300922210577,True,3850,-0.0018749102379644889,5.745786261205964,5.820296849428449
Block 3,H35,1.3,100049,3050,5.0674286594311955,3050,5.0674286594311955,0.0003865263017996945,True,3000,-0.003540149754140298,4.941609859251182,5.055043559454107
Block 3,H35,1.3,100050,5100,5.677329631468396,5100,5.677329631468396,0.0016723734746926233,True,5050,-0.0017359444082791775,5.562530808065395,5.621000816558179
Block 3,H35,1.3,100051,2650,5.925548287440161,2650,5.925548287440161,0.0006372757459387479,True,2600,-0.002741551859889224,5.793043537272679,5.900556759799698
Block 3,H35,1.3,100052,3700,6.043624372336159,3700,6.043624372336159,0.0023357940309485237,True,3650,-0.00022299294451633145,5.93841834359702,5.947586829428142
Block 3,H35,1.3,100053,3100,6.266758453423385,3100,6.266758453423385,0.001021844768580138,True,3050,-0.0015917860421224006,6.1521528360829,6.221951378893301
Block 3,H35,1.3,100054,2500,6.234093872289346,2500,6.234093872289346,0.0016905980844530433,True,2450,-0.0011458414767138159,6.109668898401181,6.159933073873844
Block 3,H35,1.3,100055,2500,5.202290861270942,2500,5.202290861270942,0.0021051911627862907,True,2450,-0.0012204369921695601,5.092367893327072,5.132707357066532
Block 3,H35,1.3,100056,3250,5.655628674212592,3250,5.655628674212592,0.0018978603359651736,True,3200,-0.0012824249540424049,5.5359808984759,5.584227920144839
Block 3,H35,1.3,100057,2300,5.367605783565497,2300,5.367605783565497,0.0028444266254159523,True,2250,-0.0005563114493223331,5.246511834608152,5.266321049186905
Block 3,H35,1.3,100058,2050,4.247633860237615,2050,4.247633860237615,0.00042585397992400686,True,2000,-0.003923638648057004,4.139083015488868,4.237005767902665
Block 3,H35,1.3,100059,2350,5.660278804861737,2350,5.660278804861737,0.0030345726830014463,True,2300,-0.00021830691497326526,5.531229449755136,5.539890196562411
Block 3,H35,1.3,100060,3750,6.069889609137914,3750,6.069889609137914,0.0008192306946761541,True,3700,-0.0019916748518684635,5.953843392583902,6.036068258321289
Block 3,H35,1.3,100061,2600,4.794673253195867,2600,4.794673253195867,0.002465153975880874,True,2550,-0.0009026264330440625,4.6894453483794685,4.71764834170095
Block 3,H35,1.3,100062,1900,5.289403383313212,1900,5.289403383313212,0.0027497186236051796,True,1850,-0.0011005381081421461,5.1544812450834065,5.193046713596083
Block 3,H35,1.3,100063,2100,5.307507433554366,2100,5.307507433554366,0.0026697383691605125,True,2050,-0.0007001985080146156,5.18052997326755,5.206913087101671
Block 3,H35,1.3,100064,3300,6.643008310550325,3300,6.643008310550325,0.0016026569842644278,True,3250,-0.0006486032657706531,6.528302123272684,6.561349749672705
Block 3,H35,1.3,100065,3500,5.43781915691309,3500,5.43781915691309,0.0021564937928149064,True,3450,-0.0016787437545282557,5.337626736154737,5.381482533487466
Block 3,H35,1.3,100066,2600,4.782084789634923,2600,4.782084789634923,0.00038750810795651347,True,2550,-0.0030376925445492198,4.6759735397741,4.770079954345525
Block 3,H35,1.3,100067,1950,5.023786009005069,1950,5.023786009005069,0.0003627944344160028,True,1900,-0.004917187818862079,4.902552084817797,5.015455868703888
Block 3,H35,1.3,100068,8950,5.212833738933168,8950,5.212833738933168,0.0035594024355911635,True,8900,-0.0013652018906626928,5.046858878315392,5.092870532959377
Block 3,H35,1.3,100069,5050,5.351323391824279,5050,5.351323391824279,0.0016588287343233254,True,5000,-0.0031272312700401095,5.193707128447091,5.296694242493016
Block 3,H35,1.3,100070,2900,5.2792597182467205,2900,5.2792597182467205,0.002152517781964125,True,2850,-0.0010119332852163154,5.1737016968974645,5.207457211853195
Block 3,H35,1.3,100071,3100,5.390647562364122,3100,5.390647562364122,0.0026011211997252204,True,3050,-0.00016811423290530314,5.284554044249637,5.2909947499418575
Block 3,H35,1.3,100073,3750,6.907382474651116,3750,6.907382474651116,0.0013890605156654523,True,3700,-0.0006986574586940186,6.796952033113217,6.833907719942037
Block 3,H35,1.3,100074,3350,5.23103711948567,3350,5.23103711948567,0.001484174184183118,True,3300,-0.002765600299817539,5.128344656664898,5.195173215929711
Block 3,H35,1.3,100075,2650,5.237253080220461,2650,5.237253080220461,0.002724295343293548,True,2600,-0.0005204810662711168,5.122981660468773,5.141311462861737
Block 3,H35,1.3,100077,3100,5.451410565266851,3100,5.451410565266851,0.00048068584442173545,True,3050,-0.002448026897211797,5.347512246422334,5.434357868217457
Block 3,H35,1.3,100078,7750,5.365176050614657,7750,5.365176050614657,0.0024048569874226544,True,7700,-0.002124623948436266,5.2114651192762285,5.283565638183952
Block 3,H35,1.3,100079,6950,5.346432564657668,6950,5.346432564657668,0.004243554047171472,True,6900,-0.0003111237209871831,5.1963332871318455,5.206586360591354
Block 3,H35,1.3,100080,2950,4.957151802682514,2950,4.957151802682514,0.002794283966698785,True,2900,-0.0021933508848119843,4.842560550010438,4.892952936967931
Block 3,H35,1.3,100081,2450,5.209598295179182,2450,5.209598295179182,0.003447766975638089,True,2400,-0.0021823299220167236,5.069270256719391,5.12366400567179
Block 3,H35,1.3,100082,3500,5.59559518115971,3500,5.59559518115971,0.001825309168420386,True,3450,-0.0010589125159885526,5.4886551676927215,5.527917100758517
Block 3,H35,1.3,100083,2500,5.547417046233143,2500,5.547417046233143,0.0007261462084602321,True,2450,-0.0031568426422863283,5.406240757440029,5.521016087906442
Block 3,H35,1.3,100084,6850,5.918127545274209,6850,5.918127545274209,0.00034092385999962005,True,6800,-0.0033961492746841238,5.769953913658773,5.90461003447902
Block 3,H35,1.3,100085,2750,5.183358066656534,2750,5.183358066656534,0.0014624920721106882,True,2700,-0.0017747954803257748,5.076420926679097,5.135047647239672
Block 3,H35,1.3,100086,2700,4.959681724071331,2700,4.959681724071331,0.0022672088986079864,True,2650,-0.0011192938217607917,4.8541531732639855,4.889032062989244
Block 3,H35,1.3,100087,3450,5.515300853894846,3450,5.515300853894846,6.379200446549049e-05,True,3400,-0.002989003169046711,5.400991722106064,5.512912220452031
Block 3,H35,1.3,100088,2350,5.610586366750259,2350,5.610586366750259,0.00257342011721029,True,2300,-0.0014060796306170076,5.4930371446972055,5.534570899489856
Block 3,H35,1.3,100089,4050,5.827944897653079,4050,5.827944897653079,0.0005711659161455884,True,4000,-0.00327630139407864,5.677485677716125,5.805608859093512
Block 3,H35,1.5,100000,1100,3.2550528915949157,1100,3.2550528915949157,0.006098789696811213,True,1050,-0.007872224855355547,3.1022231961579663,3.1883378961722597
Block 3,H35,1.5,100001,1700,2.8702916746856415,1700,2.8702916746856415,0.002643094729246176,True,1650,-0.007379906236636202,2.7841846666472314,2.8475850043109525
Block 3,H35,1.5,100002,950,2.737317727016147,950,2.737317727016147,0.007003802716205154,True,900,-0.007185554945286388,2.6208888654733626,2.679848967952369
Block 3,H35,1.5,100003,8100,2.864606348302304,8100,2.864606348302304,0.017511040614296647,True,8050,-0.01844783360966895,2.6182934382995744,2.7446583392512096
Block 3,H35,1.5,100004,1450,2.908412510484934,1450,2.908412510484934,0.00019239105238355592,True,1400,-0.010064360066712297,2.8120980541153004,2.9066058916632875
Block 3,H35,1.5,100005,2000,3.1831390204691257,2000,3.1831390204691257,0.0016961442877407862,True,1950,-0.0062677465243417,3.0971965247966384,3.164835043612999
Block 3,H35,1.5,100006,650,2.775726287585018,650,2.775726287585018,0.00219376220899159,True,600,-0.022713469984534385,2.618018060598974,2.7618357699345273
Block 3,H35,1.5,100007,2150,3.0221108389865265,2150,3.0221108389865265,0.0024475747659011837,True,2100,-0.005406723541823588,2.942115068534237,2.9971823703357647
Block 3,H35,1.5,100008,4000,3.095864846921709,4000,3.095864846921709,0.010510436861483452,True,3950,-0.00794384023395489,2.915208116736491,2.992973731415313
Block 3,H35,1.5,100009,1250,3.0704380110702787,1250,3.0704380110702787,0.004712501970082883,True,1200,-0.005938079279310671,2.96335341422007,3.023056899954782
Block 3,H35,1.5,100010,800,2.622601470351337,800,2.622601470351337,0.011233644588895864,True,750,-0.0048757820837646015,2.494183357387838,2.5330512045894342
Block 3,H35,1.5,100011,800,2.726440035975071,800,2.726440035975071,0.007259619485081803,True,750,-0.0071290365613645434,2.6016540213914126,2.663480786687785
Block 3,H35,1.5,100012,1900,3.8832179180371953,1900,3.8832179180371953,0.0035396456631966444,True,1850,-0.003564068319959368,3.7835359907141504,3.833548308226787
Block 3,H35,1.5,100013,950,2.701370813277701,950,2.701370813277701,0.009016608436781315,True,900,-0.005833922948756953,2.5851730951101493,2.6308205212535003
Block 3,H35,1.5,100014,1450,3.0470905016206387,1450,3.0470905016206387,0.006831341056592333,True,1400,-0.004154956051165115,2.928221840751721,2.9731773027173785
Block 3,H35,1.5,100015,1650,2.869564955563876,1650,2.869564955563876,0.0017749803953397425,True,1600,-0.017029069357156423,2.7488828568550767,2.85817334779342
Block 3,H35,1.5,100016,2100,3.5142638213395374,2100,3.5142638213395374,0.006403322851903148,True,2050,-0.0011804251619711437,3.426694129101201,3.4403245224047616
Block 3,H35,1.5,100017,850,2.740438129577037,850,2.740438129577037,0.0005602859846840502,True,800,-0.01442455520068453,2.615459789976174,2.7357651663336346
Block 3,H35,1.5,100018,5800,2.9446198961740224,5800,2.9446198961740224,0.003487647095897106,True,5750,-0.022658186788471646,2.714476105636988,2.9139205378649686
