activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs,gstar,R,bin
pwl_family,-0.5,174,0,True,3.061908721923828,4.305780410766602,1.5999999999999996,2.449526977539062,"(2.449, 3.214]"
pwl_family,-0.5,175,204,False,0.1856773793697357,0.0694525465369224,1.5999999999999996,0.14854190349578852,"(0.129, 0.228]"
pwl_family,-0.5,176,0,True,3.434637546539306,3.8214070796966553,1.5999999999999996,2.7477100372314442,"(2.449, 3.214]"
pwl_family,-0.5,177,170,False,0.4559278786182403,0.2158017009496688,1.5999999999999996,0.36474230289459214,"(0.365, 0.598]"
pwl_family,-0.5,178,0,True,4.410334587097168,3.468508720397949,1.5999999999999996,3.5282676696777338,"(3.214, 4.247]"
pwl_family,-0.5,179,215,False,0.2608250975608825,0.1284191459417343,1.5999999999999996,0.20866007804870595,"(0.129, 0.228]"
pwl_family,-0.5,180,0,True,3.245704889297486,4.634201526641846,1.5999999999999996,2.596563911437988,"(2.449, 3.214]"
pwl_family,-0.5,181,188,False,0.0857297554612159,0.2507564723491668,1.5999999999999996,0.06858380436897271,"(0.0527, 0.129]"
pwl_family,-0.5,182,190,False,1.1220922470092771,0.2267126142978668,1.5999999999999996,0.8976737976074215,"(0.821, 0.927]"
pwl_family,-0.5,183,0,True,3.147130966186523,4.6247639656066895,1.5999999999999996,2.5177047729492177,"(2.449, 3.214]"
pwl_family,-0.5,184,201,False,0.8082355856895447,0.2343226671218872,1.5999999999999996,0.6465884685516357,"(0.598, 0.821]"
pwl_family,-0.5,185,202,False,1.1617501974105835,0.004575106780976,1.5999999999999996,0.9294001579284666,"(0.927, 1.2]"
pwl_family,-0.5,186,0,True,4.444735527038574,3.239051580429077,1.5999999999999996,3.5557884216308584,"(3.214, 4.247]"
pwl_family,-0.5,187,0,True,2.28779935836792,5.18673849105835,1.5999999999999996,1.8302394866943354,"(1.463, 2.026]"
pwl_family,-0.5,188,185,False,0.1665930151939392,0.2788943350315094,1.5999999999999996,0.13327441215515134,"(0.129, 0.228]"
pwl_family,-0.5,189,0,True,4.24682092666626,3.953099489212036,1.5999999999999996,3.397456741333007,"(3.214, 4.247]"
pwl_family,-0.5,190,0,True,3.5478880405426025,4.34166145324707,1.5999999999999996,2.8383104324340813,"(2.449, 3.214]"
pwl_family,-0.5,191,189,False,0.1887614727020263,0.2178762257099151,1.5999999999999996,0.15100917816162102,"(0.129, 0.228]"
pwl_family,-0.5,192,0,True,3.4626247882843018,4.305704593658447,1.5999999999999996,2.7700998306274407,"(2.449, 3.214]"
pwl_family,-0.5,193,0,True,3.706073522567749,3.828677177429199,1.5999999999999996,2.9648588180541986,"(2.449, 3.214]"
pwl_family,-0.5,194,0,True,4.583916664123535,3.547344446182251,1.5999999999999996,3.6671333312988272,"(3.214, 4.247]"
pwl_family,-0.5,195,197,False,0.3178416788578033,0.1968031972646713,1.5999999999999996,0.25427334308624255,"(0.228, 0.365]"
pwl_family,-0.5,196,202,False,1.1910165548324585,0.0211101677268743,1.5999999999999996,0.9528132438659666,"(0.927, 1.2]"
pwl_family,-0.5,197,0,True,4.172577381134033,3.528881788253784,1.5999999999999996,3.3380619049072258,"(3.214, 4.247]"
pwl_family,-0.5,198,0,True,2.8259687423706055,4.6002421379089355,1.5999999999999996,2.260774993896484,"(2.026, 2.449]"
pwl_family,-0.5,199,209,False,0.5109561681747437,0.1822277158498764,1.5999999999999996,0.40876493453979484,"(0.365, 0.598]"
pwl_family,-1.0,0,171,False,0.4950222969055176,0.118240438401699,3.1195979899497495,0.7721352812033804,"(0.598, 0.821]"
pwl_family,-1.0,1,190,False,0.1601421236991882,0.1617464423179626,3.1195979899497495,0.24978952359913584,"(0.228, 0.365]"
pwl_family,-1.0,2,0,True,3.337254047393799,3.1419053077697754,3.1195979899497495,5.20544550910068,"(4.247, 6.336]"
pwl_family,-1.0,3,0,True,2.2983338832855225,3.5295000076293945,3.1195979899497495,3.584938881265459,"(3.214, 4.247]"
pwl_family,-1.0,4,192,False,0.537314236164093,0.0041205761954188,3.1195979899497495,0.8381022055544448,"(0.821, 0.927]"
pwl_family,-1.0,5,0,True,2.5294065475463867,3.1260690689086914,3.1195979899497495,3.9453657907457216,"(3.214, 4.247]"
pwl_family,-1.0,6,0,True,4.062238693237305,2.179994821548462,3.1195979899497495,6.336275831059596,"(4.247, 6.336]"
pwl_family,-1.0,7,0,True,2.5557801723480225,3.5466763973236084,3.1195979899497495,3.9865033442051576,"(3.214, 4.247]"
pwl_family,-1.0,8,198,False,0.7774716019630432,0.0043304399587213,3.1195979899497495,1.2126994233634607,"(1.2, 1.463]"
pwl_family,-1.0,9,220,False,0.3561244904994964,0.0556455254554748,3.1195979899497495,0.5554826223670538,"(0.365, 0.598]"
