a,opt,budget,w2,gstar,R,solved
1.4,adam,2000,0.7291195392608643,0.1286030010801844,0.0468834804475742,False
1.4,adam,2000,1.6339260339736938,0.1286030010801844,0.1050638957560301,False
1.4,adam,2000,0.1606801599264145,0.1286030010801844,0.0103319753902904,False
1.4,adam,2000,4.412709712982178,0.1286030010801844,0.2837438559925936,False
1.4,adam,2000,5.309719085693359,0.1286030010801844,0.3414229046564494,False
1.4,adam,2000,4.346276760101318,0.1286030010801844,0.2794721174370451,False
1.4,adam,2000,5.371557235717773,0.1286030010801844,0.3453991904936426,False
1.4,adam,2000,3.2603182792663574,0.1286030010801844,0.2096433575951181,False
1.4,adam,2000,0.2240209430456161,0.1286030010801844,0.0144048827902396,False
1.4,adam,2000,0.188226893544197,0.1286030010801844,0.012103271696892,False
1.4,adam,2000,5.446476936340332,0.1286030010801844,0.3502166396636876,False
1.4,adam,2000,0.679880678653717,0.1286030010801844,0.0437173478256502,False
1.4,adam,2000,4.387992858886719,0.1286030010801844,0.282154525185625,False
1.4,adam,2000,0.8234578967094421,0.1286030010801844,0.0529495783900053,False
1.4,adam,2000,5.758968830108643,0.1286030010801844,0.370310337339605,False
1.4,adam,2000,3.5725553035736084,0.1286030010801844,0.2297206667822476,False
1.4,adam,2000,4.082113742828369,0.1286030010801844,0.2624860390391962,False
1.4,adam,2000,0.3334291875362396,0.1286030010801844,0.021439997082444,False
1.4,adam,2000,5.327717304229736,0.1286030010801844,0.342580217115387,False
1.4,adam,2000,4.8311076164245605,0.1286030010801844,0.3106474690067674,False
1.4,adam,2000,5.620016574859619,0.1286030010801844,0.3613754988236629,False
1.4,adam,2000,3.471553325653076,0.1286030010801844,0.2232260880444401,False
1.4,adam,2000,0.2588677108287811,0.1286030010801844,0.0166455822476692,False
1.4,adam,2000,0.4864382445812225,0.1286030010801844,0.0312787090466609,False
1.4,adam,2000,2.94911527633667,0.1286030010801844,0.1896325375341565,False
1.4,adam,2000,1.1331312656402588,0.1286030010801844,0.0728620406895624,False
1.4,adam,2000,4.167078018188477,0.1286030010801844,0.2679493694371527,False
1.4,adam,2000,5.156188488006592,0.1286030010801844,0.3315506568463731,True
1.4,adam,2000,4.875817775726318,0.1286030010801844,0.313522399339257,False
1.4,adam,2000,0.5667571425437927,0.1286030010801844,0.0364433347073808,False
1.4,adam,2000,4.046504974365234,0.1286030010801844,0.2601963417946319,False
1.4,adam,2000,4.9336371421813965,0.1286030010801844,0.317240271362596,False
1.4,adam,2000,5.4781012535095215,0.1286030010801844,0.3522501307112223,True
1.4,adam,2000,5.678581714630127,0.1286030010801844,0.3651413251902468,True
1.4,adam,2000,4.606698989868164,0.1286030010801844,0.29621765758505,False
1.4,adam,2000,0.6699009537696838,0.1286030010801844,0.0430756365406296,False
1.4,adam,2000,4.483766555786133,0.1286030010801844,0.2883129176085294,False
1.4,adam,2000,3.7231931686401367,0.1286030010801844,0.2394069075441813,False
1.4,adam,2000,5.427008628845215,0.1286030010801844,0.3489647982787756,True
1.4,adam,2000,5.252933502197266,0.1286030010801844,0.3377715064286059,True
1.4,adam,2000,3.3252170085906982,0.1286030010801844,0.2138164432738185,False
1.4,adam,2000,0.9940186142921448,0.1286030010801844,0.063916888463768,False
1.4,adam,2000,0.2044917196035385,0.1286030010801844,0.0131491244185313,False
1.4,adam,2000,4.579827785491943,0.1286030010801844,0.2944897988223395,False
1.4,adam,2000,1.7111612558364868,0.1286030010801844,0.1100302364163547,False
1.4,adam,2000,3.4844653606414795,0.1286030010801844,0.2240563512692206,False
1.4,adam,2000,0.219997301697731,0.1286030010801844,0.0141461566139354,False
1.4,adam,2000,4.256021022796631,0.1286030010801844,0.2736685380960013,False
1.4,adam,2000,4.051610946655273,0.1286030010801844,0.2605246634745976,False
1.4,adam,2000,5.274127006530762,0.1286030010801844,0.3391342805589526,False
1.4,adam,2000,3.399257183074951,0.1286030010801844,0.2185773375934062,False
1.4,adam,2000,4.761641502380371,0.1286030010801844,0.3061806936370368,False
1.4,adam,2000,4.579259395599365,0.1286030010801844,0.2944532504993549,False
1.4,adam,2000,4.970961570739746,0.1286030010801844,0.3196402881256994,False
1.4,adam,2000,3.456390619277954,0.1286030010801844,0.222251103272271,False
1.4,adam,2000,3.314004421234131,0.1286030010801844,0.2130954570818544,False
1.4,adam,2000,4.794210433959961,0.1286030010801844,0.3082749248085921,False
1.4,adam,2000,4.462828636169434,0.1286030010801844,0.2869665779589878,False
1.4,adam,2000,5.31361722946167,0.1286030010801844,0.3416735611500728,False
1.4,adam,2000,6.446608543395996,0.1286030010801844,0.4145266027349407,True
1.4,adam,2000,0.2822110950946808,0.1286030010801844,0.0181465968836506,False
1.4,adam,2000,5.361173152923584,0.1286030010801844,0.3447314783882436,False
1.4,adam,2000,4.499699115753174,0.1286030010801844,0.2893374051218551,False
1.4,adam,2000,0.6360006928443909,0.1286030010801844,0.0408957988944326,False
1.4,adam,2000,0.7256888151168823,0.1286030010801844,0.046662879737177,False
1.4,adam,2000,2.2767395973205566,0.1286030010801844,0.146397772446757,False
1.4,adam,2000,5.2357378005981445,0.1286030010801844,0.3366657970129427,False
1.4,adam,2000,5.195767879486084,0.1286030010801844,0.3340956711089681,False
1.4,adam,2000,0.3004085123538971,0.1286030010801844,0.0193167181193724,False
1.4,adam,2000,3.857045888900757,0.1286030010801844,0.2480138383083124,False
1.4,adam,2000,5.08010721206665,0.1286030010801844,0.32665851664043,False
1.4,adam,2000,0.7665629386901855,0.1286030010801844,0.0492911472162016,False
1.4,adam,2000,4.859132289886475,0.1286030010801844,0.3124494975625146,False
1.4,adam,2000,5.224634647369385,0.1286030010801844,0.3359518475996069,False
1.4,adam,2000,4.424156665802002,0.1286030010801844,0.2844799122355199,False
1.4,adam,2000,3.8657519817352295,0.1286030010801844,0.2485736531414103,False
1.4,adam,2000,0.3422855734825134,0.1286030010801844,0.0220094759881516,False
1.4,adam,2000,4.986458778381348,0.1286030010801844,0.3206367818312357,False
1.4,adam,2000,1.0990147590637207,0.1286030010801844,0.0706682981235051,False
1.4,adam,2000,0.4797375798225403,0.1286030010801844,0.0308478462480616,False
1.4,adam,2000,4.314915180206299,0.1286030010801844,0.2774555207904873,False
1.4,adam,2000,4.008406639099121,0.1286030010801844,0.2577465616689413,False
1.4,adam,2000,2.071763515472412,0.1286030010801844,0.1332175028090926,False
1.4,adam,2000,2.512254476547241,0.1286030010801844,0.1615417325805515,False
1.4,adam,2000,4.533352375030518,0.1286030010801844,0.2915013601914531,False
1.4,adam,2000,4.02470588684082,0.1286030010801844,0.2587946277564072,False
1.4,adam,2000,0.4961867332458496,0.1286030010801844,0.0319055514957945,False
1.4,adam,2000,3.646658420562744,0.1286030010801844,0.234485608399347,False
1.4,adam,2000,4.5916337966918945,0.1286030010801844,0.2952489430578894,False
1.4,adam,2000,4.6220903396606445,0.1286030010801844,0.2972073444720439,False
1.4,adam,2000,5.399823188781738,0.1286030010801844,0.3472167336898513,False
1.4,adam,2000,2.3991572856903076,0.1286030010801844,0.1542694135015814,False
1.4,adam,2000,0.3122052550315857,0.1286030010801844,0.0200752663750331,False
1.4,adam,2000,6.088009834289551,0.1286030010801844,0.3914681676476562,True
1.4,adam,2000,5.875157356262207,0.1286030010801844,0.377781433916821,True
1.4,adam,2000,5.191919326782227,0.1286030010801844,0.3338482033952025,False
1.4,adam,2000,4.2648701667785645,0.1286030010801844,0.2742375513325349,False
1.4,adam,2000,3.596189498901367,0.1286030010801844,0.2312403810058801,False
1.4,adam,2000,3.7704660892486577,0.1286030010801844,0.2424466272742219,False
1.4,adam,2000,0.9604698419570924,0.1286030010801844,0.0617596520613462,False
1.4,adam,2000,0.2184050381183624,0.1286030010801844,0.0140437716765267,False
1.4,adam,2000,0.2142364829778671,0.1286030010801844,0.0137757273259087,False
1.4,adam,2000,5.25795841217041,0.1286030010801844,0.3380946156799579,True
1.4,adam,2000,0.0954582318663597,0.1286030010801844,0.0061381075479109,False
1.4,adam,2000,0.3516073822975158,0.1286030010801844,0.0226088822827041,False
1.4,adam,2000,4.2073540687561035,0.1286030010801844,0.2705391799244797,False
1.4,adam,2000,3.9700474739074703,0.1286030010801844,0.2552800097876529,False
1.4,adam,2000,4.684969425201416,0.1286030010801844,0.3012505640249043,False
1.4,adam,2000,3.7787985801696777,0.1286030010801844,0.2429824189436802,False
1.4,adam,2000,2.1840474605560303,0.1286030010801844,0.1404375289645306,False
1.4,adam,2000,3.139507293701172,0.1286030010801844,0.2018750299415493,False
1.4,adam,2000,4.666203498840332,0.1286030010801844,0.3000438868008617,False
1.4,adam,2000,5.788496494293213,0.1286030010801844,0.3722090104541168,True
1.4,adam,2000,2.626103162765503,0.1286030010801844,0.1688623739389038,False
1.4,adam,2000,1.178638577461243,0.1286030010801844,0.0757882291251976,False
1.4,adam,2000,6.699558258056641,0.1286030010801844,0.4307916489488083,True
1.4,adam,2000,5.075649261474609,0.1286030010801844,0.3263718637280282,False
1.4,adam,2000,3.1294703483581543,0.1286030010801844,0.2012296392951544,False
1.4,adam,2000,2.4794023036956787,0.1286030010801844,0.1594292885701935,False
1.4,adam,2000,0.4166226983070373,0.1286030010801844,0.0267894646602046,False
1.4,adam,2000,0.5254813432693481,0.1286030010801844,0.0337892388780423,False
1.4,adam,2000,4.396124362945557,0.1286030010801844,0.2826773930982562,False
1.4,adam,2000,0.2914638221263885,0.1286030010801844,0.0187415611158773,False
1.4,adam,2000,5.872391700744629,0.1286030010801844,0.3776035981170637,True
1.4,adam,2000,4.164600372314453,0.1286030010801844,0.267790053089646,False
1.4,adam,2000,2.4774138927459717,0.1286030010801844,0.159301430762437,False
1.4,adam,2000,4.660880088806152,0.1286030010801844,0.2997015835476738,False
1.4,adam,2000,5.476600170135498,0.1286030010801844,0.3521536087978368,False
1.4,adam,2000,0.3719533085823059,0.1286030010801844,0.0239171558726942,False
1.4,adam,2000,3.098801612854004,0.1286030010801844,0.1992575935825703,False
1.4,adam,2000,2.4033195972442627,0.1286030010801844,0.1545370563802161,False
1.4,adam,2000,4.759462833404541,0.1286030010801844,0.3060406019527109,False
1.4,adam,2000,3.828534603118897,0.1286030010801844,0.2461805198502114,False
1.4,adam,2000,5.121023654937744,0.1286030010801844,0.3292895053138043,True
1.4,adam,2000,5.362147331237793,0.1286030010801844,0.3447941195156409,False
1.4,adam,2000,3.887585163116455,0.1286030010801844,0.2499775594657871,False
1.4,adam,2000,4.226554870605469,0.1286030010801844,0.2717738202949669,False
1.4,adam,2000,5.399809837341309,0.1286030010801844,0.3472158751721974,False
1.4,adam,2000,4.2538957595825195,0.1286030010801844,0.2735318804822913,False
1.4,adam,2000,0.6366354823112488,0.1286030010801844,0.0409366168096786,False
1.4,adam,2000,2.0831756591796875,0.1286030010801844,0.1339513207738496,False
1.4,adam,2000,4.40624475479126,0.1286030010801844,0.2833281494799886,False
1.4,adam,2000,3.9456846714019775,0.1286030010801844,0.2537134450291878,False
1.45,adam,2000,0.2726348042488098,0.1512839606725933,0.0206226365019785,False
1.45,adam,2000,4.331075191497803,0.1512839606725933,0.327611104470299,False
1.45,adam,2000,5.466699600219727,0.1512839606725933,0.4135119836642613,True
1.45,adam,2000,3.922449588775635,0.1512839606725933,0.2967018546642815,False
1.45,adam,2000,0.6684407591819763,0.1512839606725933,0.0505621827620222,False
1.45,adam,2000,4.6612348556518555,0.1512839606725933,0.3525850352940782,True
1.45,adam,2000,0.745353102684021,0.1512839606725933,0.0563799847368224,False
1.45,adam,2000,5.46549129486084,0.1512839606725933,0.4134205850540642,True
1.45,adam,2000,0.6408175230026245,0.1512839606725933,0.0484727064741188,False
1.45,adam,2000,4.492852687835693,0.1512839606725933,0.339848274667145,False
1.45,adam,2000,5.293097019195557,0.1512839606725933,0.4003803406441007,True
1.45,adam,2000,0.4900080263614654,0.1512839606725933,0.0370651774946615,False
1.45,adam,2000,5.196598052978516,0.1512839606725933,0.3930809677390383,True
1.45,adam,2000,0.5456666946411133,0.1512839606725933,0.041275309386215,False
1.45,adam,2000,0.4702359139919281,0.1512839606725933,0.0355695757595979,False
1.45,adam,2000,3.378816843032837,0.1512839606725933,0.2555803972006378,False
1.45,adam,2000,0.3382691442966461,0.1512839606725933,0.0255873479612628,False
1.45,adam,2000,0.8397777676582336,0.1512839606725933,0.0635224533880632,False
1.45,adam,2000,4.49418830871582,0.1512839606725933,0.3399493036754964,False
1.45,adam,2000,4.9232072830200195,0.1512839606725933,0.3724011484937128,True
1.45,adam,2000,3.5207390785217285,0.1512839606725933,0.2663156761467718,False
1.45,adam,2000,0.9577722549438475,0.1512839606725933,0.072447790075113,False
1.45,adam,2000,2.896698474884033,0.1512839606725933,0.2191120090773585,False
1.45,adam,2000,3.6095833778381343,0.1512839606725933,0.2730360348886554,False
1.45,adam,2000,3.7064883708953857,0.1512839606725933,0.280366120467981,False
1.45,adam,2000,1.932872414588928,0.1512839606725933,0.1462062971769059,False
1.45,adam,2000,0.3812998831272125,0.1512839606725933,0.0288422782617408,False
1.45,adam,2000,3.5363757610321045,0.1512839606725933,0.2674984657777465,False
1.45,adam,2000,3.88690733909607,0.1512839606725933,0.294013368512912,False
1.45,adam,2000,0.3464124798774719,0.1512839606725933,0.0262033259911394,False
1.45,adam,2000,4.410348415374756,0.1512839606725933,0.3336074881119943,False
1.45,adam,2000,5.448766708374023,0.1512839606725933,0.4121555042118957,False
1.45,adam,2000,4.1184401512146,0.1512839606725933,0.3115269689343893,False
1.45,adam,2000,4.489541053771973,0.1512839606725933,0.3395977761084161,False
1.45,adam,2000,4.118671894073486,0.1512839606725933,0.3115444984231643,False
1.45,adam,2000,2.9814000129699707,0.1512839606725933,0.2255190011557091,False
1.45,adam,2000,5.2280778884887695,0.1512839606725933,0.3954621648376948,False
1.45,adam,2000,0.2973255813121795,0.1512839606725933,0.0224902957750938,False
1.45,adam,2000,5.949618339538574,0.1512839606725933,0.4500409134478468,False
1.45,adam,2000,5.357658386230469,0.1512839606725933,0.40526389029984,True
1.45,adam,2000,4.809225559234619,0.1512839606725933,0.3637793451844403,True
1.45,adam,2000,3.3160903453826904,0.1512839606725933,0.2508356406988206,False
1.45,adam,2000,5.048202991485596,0.1512839606725933,0.3818560714155873,True
1.45,adam,2000,3.1285150051116943,0.1512839606725933,0.2366470704984678,False
1.45,adam,2000,6.304530143737793,0.1512839606725933,0.4768871451622036,True
1.45,adam,2000,3.092639446258545,0.1512839606725933,0.2339333721811442,False
1.45,adam,2000,0.5490080118179321,0.1512839606725933,0.0415280532344013,False
1.45,adam,2000,3.9477477073669434,0.1512839606725933,0.2986154544533105,False
1.45,adam,2000,0.6364807486534119,0.1512839606725933,0.0481446642740727,False
1.45,adam,2000,3.1030399799346924,0.1512839606725933,0.2347200891449623,False
1.45,adam,2000,0.9983811974525452,0.1512839606725933,0.0755195309058337,False
1.45,adam,2000,4.767692565917969,0.1512839606725933,0.3606377073206747,True
1.45,adam,2000,4.1392107009887695,0.1512839606725933,0.3130980944519812,False
1.45,adam,2000,4.368455410003662,0.1512839606725933,0.3304386182234857,False
1.45,adam,2000,0.9695076942443848,0.1512839606725933,0.073335481943922,False
1.45,adam,2000,0.1024341508746147,0.1512839606725933,0.0077483220262228,False
1.45,adam,2000,3.89899468421936,0.1512839606725933,0.294927679235046,False
1.45,adam,2000,0.7294185161590576,0.1512839606725933,0.0551746610562341,False
1.45,adam,2000,1.6214144229888916,0.1512839606725933,0.1226469979007135,False
1.45,adam,2000,0.1585328578948974,0.1512839606725933,0.0119917393195427,False
1.45,adam,2000,4.497101306915283,0.1512839606725933,0.3401696486280198,False
1.45,adam,2000,5.330687999725342,0.1512839606725933,0.4032237968541568,True
1.45,adam,2000,4.416325569152832,0.1512839606725933,0.3340596118605426,False
1.45,adam,2000,5.385296821594238,0.1512839606725933,0.4073545162841522,True
1.45,adam,2000,3.369189977645874,0.1512839606725933,0.254852202038337,False
1.45,adam,2000,0.2175599485635757,0.1512839606725933,0.0164566653512117,False
1.45,adam,2000,0.1861805021762848,0.1512839606725933,0.0140830618846203,False
1.45,adam,2000,5.464943885803223,0.1512839606725933,0.413379177948892,True
1.45,adam,2000,0.6761457920074463,0.1512839606725933,0.0511450067034969,False
1.45,adam,2000,4.4716291427612305,0.1512839606725933,0.3382428836879561,False
1.45,adam,2000,0.8220701813697815,0.1512839606725933,0.0621830164942288,False
1.45,adam,2000,5.719990253448486,0.1512839606725933,0.4326713902751589,True
1.45,adam,2000,3.537966012954712,0.1512839606725933,0.2676187555824062,False
1.45,adam,2000,4.155472278594971,0.1512839606725933,0.3143281523855066,False
1.45,adam,2000,0.3328330814838409,0.1512839606725933,0.0251761534048697,False
1.45,adam,2000,5.32908296585083,0.1512839606725933,0.4031023889133819,True
1.45,adam,2000,4.886653423309326,0.1512839606725933,0.3696361421562608,False
1.45,adam,2000,5.599786281585693,0.1512839606725933,0.4235789237991688,True
1.45,adam,2000,3.580882787704468,0.1512839606725933,0.2708650654141245,False
1.45,adam,2000,0.2590115964412689,0.1512839606725933,0.0195921500848832,False
