optimizer,budget,seed,w2,R,solved
adam,5000,131,11.133072853088379,0.37020596860783844,True
adam,5000,132,9.937857627868652,0.3304617024931548,True
adam,5000,133,8.040055274963379,0.26735443933636766,False
adam,5000,134,12.42579174041748,0.41319250558074244,True
adam,5000,135,7.0948991775512695,0.235925342163884,False
adam,5000,136,0.4888959228992462,0.01625716377443181,False
adam,5000,137,10.696710586547852,0.3556956965849859,False
adam,5000,138,10.225628852844238,0.34003090467887465,True
adam,5000,139,6.882850170135498,0.22887411657517248,False
adam,5000,140,7.298605442047119,0.2426991480981774,False
adam,5000,141,11.349024772644043,0.3773869769966993,True
adam,5000,142,10.333202362060547,0.3436080262608034,True
adam,5000,143,0.6675252914428711,0.022197092424512854,False
adam,5000,144,9.735288619995117,0.32372571353850177,False
adam,5000,145,11.235601425170898,0.3736153318482181,False
adam,5000,146,11.28361988067627,0.3752120804787174,True
adam,5000,147,13.815947532653809,0.4594190935472338,True
adam,5000,148,6.810738563537598,0.2264762029424563,False
adam,5000,149,6.147124767303467,0.20440917872925987,False
adam,5000,150,13.887357711791992,0.4617936827451278,True
adam,5000,151,13.965715408325195,0.46439929642661076,True
adam,5000,152,12.502638816833496,0.41574788689681635,True
adam,5000,153,10.572783470153809,0.3515747715926819,False
adam,5000,154,9.255562782287598,0.3077734808747721,False
adam,5000,155,10.081948280334473,0.33525312174167315,False
adam,5000,156,8.712136268615723,0.28970302166590517,False
adam,5000,157,0.46435803174972534,0.015441209915108762,False
adam,5000,158,0.23563572764396667,0.007835550341058655,False
adam,5000,159,12.653853416442871,0.42077619741402505,True
adam,5250,100,11.94051456451416,0.39705567531660485,True
adam,5250,101,9.86860466003418,0.32815884663525785,False
adam,5250,102,9.818305015563965,0.32648624205901455,False
adam,5250,103,5.872711658477783,0.1952841714565985,False
adam,5250,104,11.352500915527344,0.3775025685193735,True
adam,5250,105,11.021697998046875,0.3665024415912377,True
adam,5250,106,13.041574478149414,0.4336690126405878,True
adam,5250,107,10.248773574829102,0.34080053174712727,False
adam,5250,108,12.377387046813965,0.41158291344772374,True
adam,5250,109,12.106024742126465,0.40255935398878934,True
adam,5250,110,12.56997299194336,0.4179869375026912,True
adam,5250,111,9.751524925231934,0.32426561632959333,True
adam,5250,112,9.418606758117676,0.3131951514049441,False
