arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1156,156,28,,False,2635.659688783557,51752.176617017816,"[3.005, 3.5599, 5.3874, 10.3974, 10.5113, 8.2165]"
scaled_up,1157,157,0,0.0,True,2635.660405638444,10856.513045624339,"[2.4125, 3.3546, 4.2444, 6.8669, 8.6024, 5.3504]"
scaled_up,1158,158,17,,False,2635.6604343912145,278926.36479226727,"[4.8452, 8.9706, 4.6647, 7.1275, 17.4706, 11.0481]"
scaled_up,1159,159,85,,False,2635.6597642766665,33378.414319158546,"[2.4325, 3.1544, 8.0746, 4.2056, 10.5887, 12.0978]"
scaled_up,1160,160,69,,False,2635.6602624549323,6438.709537208081,"[1.8077, 4.5822, 4.001, 4.8019, 8.2673, 4.8938]"
scaled_up,1161,161,71,,False,2635.6597473295806,13925.598306455988,"[2.0769, 4.4757, 7.0143, 3.9072, 8.9556, 6.1037]"
scaled_up,1162,162,77,,False,2635.660989871134,123118.0526060976,"[2.0557, 3.3389, 7.9178, 14.2073, 12.6697, 12.586]"
scaled_up,1163,163,12,,False,2635.6603769526128,22317.399912563546,"[2.7816, 6.8132, 6.7849, 4.6276, 7.5645, 4.9581]"
scaled_up,1164,164,85,,False,2635.6600120602266,2155.896924395441,"[1.2092, 3.0583, 4.6771, 4.3142, 5.7467, 5.0276]"
scaled_up,1165,165,0,18.0,False,2635.6592076411525,3936.582104666142,"[1.7396, 4.0863, 3.7499, 3.8095, 6.6568, 5.8234]"
scaled_up,1166,166,0,0.0,True,2635.6602934539223,8658.20243123849,"[2.9622, 5.1971, 3.7989, 4.1023, 5.2754, 6.8408]"
scaled_up,1167,167,0,0.0,True,2635.6607187543023,11086.813231052569,"[1.8525, 4.1987, 4.7465, 4.3978, 10.4859, 6.5123]"
scaled_up,1168,168,73,,False,2635.6605671226807,7213.083580941597,"[1.4496, 2.6469, 3.5749, 4.3838, 10.0761, 11.9047]"
scaled_up,1169,169,71,,False,2635.6605843259945,76510.30142842396,"[3.8286, 4.8239, 5.1013, 5.37, 6.4527, 23.4359]"
