a,seed,w2,margin,solved,gstar,bound
2.0,33,3.6879402846606495,0.6264988365124395,True,0.4402489042560642,2.846111962827491
2.0,34,4.493032732581186,0.9318938706049273,True,0.4402489042560642,4.233486382798151
2.0,35,2.937291230661306,0.3639006907914455,True,0.4402489042560642,1.6531588711452558
2.0,36,3.392340261324788,0.5166633508172218,True,0.4402489042560642,2.3471420181739386
2.0,37,4.3097222564927975,0.9002957073581204,True,0.4402489042560642,4.089939571249798
2.0,38,4.693628693880607,0.8227298929602256,True,0.4402489042560642,3.7375670217759223
2.0,39,2.7764182091127574,0.26025969272459193,True,0.4402489042560642,1.1823297694034272
2.0,40,4.091843321107842,0.8570991639231273,True,0.4402489042560642,3.8937026560984163
2.0,41,2.0781742119211137,-0.010875623557215164,False,0.4402489042560642,
2.0,42,0.3752749011862691,-0.10249974262929476,False,0.4402489042560642,
2.0,43,3.9911099903814944,0.6121723976271092,True,0.4402489042560642,2.781028603178752
2.0,44,0.545597273754893,-0.16131617289658268,False,0.4402489042560642,
2.0,45,4.622133233457035,0.9267799484461623,True,0.4402489042560642,4.210254424197792
2.0,46,0.5624937888492005,-0.09453812459784638,False,0.4402489042560642,
2.0,47,4.615374788837249,0.7851391031038659,True,0.4402489042560642,3.5667963986445335
2.0,48,3.9949291921755683,0.6893023282943247,True,0.4402489042560642,3.13142098313277
2.0,49,2.858804408601923,0.35850410327206994,True,0.4402489042560642,1.6286427964102388
2.0,50,3.71377355494273,0.5927757229658663,True,0.4402489042560642,2.6929117471287887
2.0,51,4.754543693839569,0.9128606639665175,True,0.4402489042560642,4.147020720058696
2.0,52,5.102804329695862,0.9723673651615616,True,0.4402489042560642,4.417352800932805
2.0,53,3.9566886861148896,0.5628017618695917,True,0.4402489042560642,2.5567434986379727
2.0,54,4.003742845379113,0.6263867045884144,True,0.4402489042560642,2.845602560428343
2.0,55,0.3498946746013596,-0.029204408195369125,False,0.4402489042560642,
2.0,56,0.6978971321891281,-0.09558210069497194,False,0.4402489042560642,
2.0,57,3.7807326720312417,0.7159952407385504,True,0.4402489042560642,3.252683805986726
2.0,58,4.389806106486804,0.8916149541109473,True,0.4402489042560642,4.050503910362274
2.0,59,0.3728914498243083,-0.02103095378101802,False,0.4402489042560642,
3.0,0,3.7131370536094597,1.6764754053575963,True,1.0489010419504075,3.196632167015925
3.0,1,3.5441769802931815,1.7127037038055075,True,1.0489010419504075,3.2657107492633894
3.0,2,3.5331280266297402,1.6607822849089127,True,1.0489010419504075,3.166709190832199
3.0,3,3.085192558136004,1.5101795583419486,True,1.0489010419504075,2.879546302163652
3.0,4,0.7515528881404434,-0.0054409228261629305,False,1.0489010419504075,
3.0,5,2.9143748335945245,1.435872714412076,True,1.0489010419504075,2.7378611651335643
3.0,6,0.3948090360105011,-0.034472026165534464,False,1.0489010419504075,
3.0,7,0.3936966116361851,-0.03790993344136062,False,1.0489010419504075,
3.0,8,0.3691500841961118,-0.00589272953265213,False,1.0489010419504075,
3.0,9,3.035524091235071,1.4941074986804672,True,1.0489010419504075,2.8489007807680475
3.0,10,3.9873876638936387,1.9652286021374845,True,1.0489010419504075,3.747214510309165
3.0,11,3.3278756615595717,1.694448861760149,True,1.0489010419504075,3.23090319103766
3.0,12,0.3958103895063901,-0.0935923065907871,False,1.0489010419504075,
3.0,13,3.6724641555475874,1.8004477870572204,True,1.0489010419504075,3.4330174440657033
3.0,14,0.09387493368905221,-0.00599693294778968,False,1.0489010419504075,
3.0,15,3.104622814007418,1.505721335657828,True,1.0489010419504075,2.871045552320119
3.0,16,0.3584257655267424,-0.01749714216970051,False,1.0489010419504075,
3.0,17,0.3560409178112417,-0.007201188641696443,False,1.0489010419504075,
3.0,18,3.767714102816072,1.8679220608883371,True,1.0489010419504075,3.5616745263499383
