a,seed,w2_lo,w2_hi,evals,note,Ghat_cert,w2_own,R_own,w2_pop,own_over_pop
1.3,200087,6.1125,6.11875,17,,0.0861017938777792,6.115625,0.2632831415918967,4.956250000000001,1.2339218158890288
1.3,200088,5.0125,5.01875,6,,0.0861017938777792,5.015625,0.21592715495911816,4.956250000000001,1.011979823455233
1.3,200089,5.1125,5.11875,7,,0.0861017938777792,5.115625,0.22023224465300711,4.956250000000001,1.0321563682219417
1.3,200090,5.33125,5.3375,9,,0.0861017938777792,5.334375,0.2296496283583892,4.956250000000001,1.076292559899117
1.3,200091,4.45625,4.4625,10,,0.0861017938777792,4.459375,0.1919800935368608,4.956250000000001,0.899747793190416
1.3,200092,5.2375,5.24375,8,,0.0861017938777792,5.240625,0.22561360677036832,4.956250000000001,1.0573770491803276
1.3,200093,5.71875,5.725,13,,0.0861017938777792,5.721875,0.24633185092220894,4.956250000000001,1.1544766708701133
1.3,200094,4.5875,4.59375,9,,0.0861017938777792,4.590625,0.1976305237600901,4.956250000000001,0.9262295081967212
1.3,200095,5.48125,5.4875,11,,0.0861017938777792,5.484375,0.23610726289922268,4.956250000000001,1.1065573770491801
1.3,200096,4.7625,4.76875,7,,0.0861017938777792,4.765625,0.20516443072439577,4.956250000000001,0.9615384615384615
1.3,200097,5.3875,5.39375,10,,0.0861017938777792,5.390625,0.23207124131120177,4.956250000000001,1.0876418663303908
1.3,200098,5.54375,5.55,11,,0.0861017938777792,5.546875,0.23879794395790327,4.956250000000001,1.1191677175283732
1.3,200099,4.7625,4.76875,7,,0.0861017938777792,4.765625,0.20516443072439577,4.956250000000001,0.9615384615384615
1.3,200100,4.7375,4.74375,8,,0.0861017938777792,4.740625,0.2040881583009235,4.956250000000001,0.9564943253467841
1.3,200101,5.1875,5.19375,8,,0.0861017938777792,5.190625,0.22346106192342383,4.956250000000001,1.0472887767969734
1.3,200102,5.36875,5.375,10,,0.0861017938777792,5.371875,0.2312640369935976,4.956250000000001,1.0838587641866329
1.3,200103,5.75,5.75625,13,,0.0861017938777792,5.753125,0.24767719145154923,4.956250000000001,1.1607818411097097
1.3,200104,4.93125,4.9375,6,,0.0861017938777792,4.934375,0.2124292695828334,4.956250000000001,0.9955863808322823
1.3,200105,5.33125,5.3375,9,,0.0861017938777792,5.334375,0.2296496283583892,4.956250000000001,1.076292559899117
1.3,200107,5.33125,5.3375,9,,0.0861017938777792,5.334375,0.2296496283583892,4.956250000000001,1.076292559899117
1.3,200108,5.4375,5.44375,10,,0.0861017938777792,5.440625,0.23422378615814624,4.956250000000001,1.097730138713745
1.3,200109,5.8125,5.81875,14,,0.0861017938777792,5.815625,0.25036787251022985,4.956250000000001,1.1733921815889028
1.3,200110,5.325,5.33125,9,,0.0861017938777792,5.328125,0.22938056025252115,4.956250000000001,1.0750315258511978
1.3,200111,4.91875,4.925,6,,0.0861017938777792,4.921875,0.21189113337109727,4.956250000000001,0.9930643127364437
1.3,200112,5.23125,5.2375,8,,0.0861017938777792,5.234375,0.22534453866450027,4.956250000000001,1.0561160151324085
1.3,200114,5.24375,5.25,8,,0.0861017938777792,5.246875,0.2258826748762364,4.956250000000001,1.0586380832282472
1.3,200115,5.225,5.23125,8,,0.0861017938777792,5.228125,0.22507547055863222,4.956250000000001,1.0548549810844892
1.3,200116,4.79375,4.8,7,,0.0861017938777792,4.796875,0.20650977125373607,4.956250000000001,0.9678436317780579
1.3,200117,5.275,5.28125,9,,0.0861017938777792,5.278125,0.2272280154055767,4.956250000000001,1.0649432534678436
1.3,200118,5.66875,5.675,13,,0.0861017938777792,5.671875,0.24417930607526447,4.956250000000001,1.1443883984867589
1.3,200119,4.94375,4.95,6,,0.0861017938777792,4.946875,0.21296740579456952,4.956250000000001,0.998108448928121
1.3,200120,4.8375,4.84375,7,,0.0861017938777792,4.840625,0.20839324799481249,4.956250000000001,0.976670870113493
1.3,200121,4.9125,4.91875,6,,0.0861017938777792,4.915625,0.21162206526522923,4.956250000000001,0.9918032786885245
1.3,200122,4.5375,4.54375,10,,0.0861017938777792,4.540625,0.1954779789131456,4.956250000000001,0.9161412358133669
1.3,200123,4.94375,4.95,6,,0.0861017938777792,4.946875,0.21296740579456952,4.956250000000001,0.998108448928121
1.3,200124,5.025,5.03125,6,,0.0861017938777792,5.028125,0.2164652911708543,4.956250000000001,1.0145018915510717
