act,seed,s_cross,grad_at_cross,dist_to_branch,s_branch,placed_at_cross_on_branch,note
mish,850032,2.999970782572972,2.233456475320139e-17,0.30791787268382187,2.8414698234664844,True,
mish,850033,3.269905962287436,4.969982758673552e-16,0.02186549297482927,3.115018930072397,True,
mish,850034,3.5769248308377404,1.3444106938820255e-17,0.07458073600833694,3.6166972811118705,False,
mish,850038,3.2639861289510574,3.122502256758253e-17,0.10221670358351932,3.2704477616471346,False,
mish,850039,3.4899009148737563,1.5612511283791264e-17,0.1069858221716883,3.561057226400143,False,
mish,850042,5.2873214863537115,1.3690003991539967e-14,0.0289858750907362,5.233951471742728,True,
mish,850043,3.374656163554071,1.474514954580286e-17,0.059315441772879236,3.360335913934254,True,
mish,850045,3.1728925873155243,4.2500725161431774e-17,0.0986573725950997,3.1517441659899754,True,
mish,850046,3.190237654560751,1.0408340855860843e-17,0.4264911602349219,2.8292611326530883,True,
mish,850049,3.669448889333724,1.9461428996114805e-17,0.052581024163669464,3.6426413524191243,True,
mish,850050,3.1866837795495275,4.2934406030425976e-17,0.11275196140891647,3.212753552522668,False,
mish,850051,3.8197460507366543,1.9081958235744878e-17,0.06407263254884295,3.790831011433516,True,
mish,850052,2.6816130718046196,4.597017211338539e-17,0.008228664701188269,2.6169885995708015,True,
mish,850053,3.3702482218142737,2.0166160408230382e-17,0.07297457128495938,3.2509165972535055,True,
mish,850054,3.929812456555882,6.173230329697965e-15,0.19330329637888946,3.4792899973066045,True,
mish,850056,3.2743665309726775,5.204170427930421e-18,0.06745922896182485,3.281598156517309,False,
mish,850058,4.072024570804883,4.705437428587089e-17,0.041565849147027115,3.834220739751091,True,
mish,850059,3.833422387437588,3.642919299551295e-17,0.10570846295735403,3.769014304973644,True,
mish,850060,3.219486470805427,4.5319650809894085e-17,0.1191928239846709,3.062774581473207,True,
mish,850061,3.474277890268661,1.111090386363145e-15,0.05029237128716574,3.214116349032182,True,
mish,850062,3.0742559813708463,3.9898639947466563e-17,0.1322710468636911,3.1224480492826734,False,
mish,850063,2.9760509726009587,7.056855100273651e-15,0.20956221753602533,2.8249685723150586,True,
mish,850066,3.030673489933404,7.43762690325056e-17,0.13256512685086103,3.124763378689125,False,
mish,850067,4.545033086469598,1.7780915628762273e-17,0.05123184177617599,4.510591644645218,True,
mish,850068,2.6994984205580144,1.4257258568184383e-17,0.4353523569536152,2.3902351297659097,True,
mish,850069,3.217876899693425,7.068998164605489e-17,0.13169013449316544,3.2577255540925756,False,
mish,850070,3.556067259042633,1.3877787807814457e-17,0.11319445001252922,3.183600303334472,True,
mish,850071,3.0058275215842056,8.47358207906046e-16,0.17582845186445265,2.809107532216899,True,
mish,850073,3.6022762078390875,1.3877787807814457e-17,0.0797664168761696,3.5887599767674985,True,
mish,850074,3.967284963958757,3.2378613679107104e-15,0.19498428604633788,3.19078578286178,True,
mish,850076,3.079144061407318,9.107298248878237e-18,0.058569473734596686,2.957150049614598,True,
mish,850077,2.926522873968339,1.1982168729440801e-14,0.2265926058122428,2.475220118179098,True,
mish,850079,3.451608440674722,3.5778671692021646e-17,0.05841524025246241,3.3998994846622037,True,
mish,850081,3.014458792843419,2.1239520558991032e-16,0.14451216091305635,3.0892300394891516,False,
mish,850082,3.1424073085815967,2.3418766925686896e-17,0.12377346321463845,3.1628692057810612,False,
mish,850083,3.033957946731578,3.252606517456513e-17,0.130022613615749,3.047723160596952,False,
mish,850084,3.4424566216888737,2.5153490401663703e-17,0.13160769416458848,3.1837712011434722,True,
mish,850086,3.3531271838795056,1.2530124507414975e-14,0.0929493304403646,3.350600672949026,True,
mish,850087,3.68187810178355,5.421010862427522e-17,0.1251042828971461,3.756139455297281,False,
mish,850088,3.477231818431376,6.049848122469115e-17,0.07985089579514296,3.4743401385286585,True,
mish,850089,4.283265722035887,1.9081958235744878e-17,0.12767702121777594,4.277918175628157,True,
mish,850091,3.296768006818823,1.2793585635328952e-17,0.09310215598546406,2.9435297884574316,True,
mish,850092,3.950794573603281,7.389648658609471e-11,0.0059653595107449576,3.8577488271684977,True,
mish,850093,3.734503106396186,7.019124864671156e-15,0.05903921345574269,3.4494484469925304,True,
mish,850094,3.8872400837224834,3.174543961037557e-16,0.1516001683715344,3.531941181786457,True,
mish,850095,4.677895394636352,5.377642775528102e-17,0.0659799919988283,4.670473404232081,True,
mish,850096,3.557694617445952,2.905661822261152e-17,0.07021635483579315,3.555046540916426,True,
mish,850099,3.199538042336563,2.8189256484623115e-16,0.01759959701651985,3.072498330241965,True,
mish,850100,3.5739232276118815,5.442694905877232e-17,0.13608110638669857,3.5706304803510904,True,
mish,850101,3.0793690790293287,1.0213184464813452e-16,0.15896159410597568,3.1046530222273523,False,
mish,850102,3.8291055877836495,9.215718466126788e-18,0.10081034777150792,3.8506150929577014,False,
mish,850106,2.8714732595137757,1.734723475976807e-17,0.07394124496157874,2.7661780638890434,True,
mish,850107,3.604972296890262,2.3527187142935446e-17,0.08578693216952166,3.5936176462932763,True,
mish,850108,3.4695176307853135,5.204170427930421e-18,0.38374356146320976,3.1607754459041764,True,
mish,850109,3.206232692342091,3.212924717943544e-14,0.22318440419169916,2.9622542250677464,True,
mish,850110,3.452638362965674,2.5153490401663703e-17,0.09180487743907575,3.4628810074744596,False,
mish,850111,2.84748913590406,1.0099343236702474e-16,0.14702459673337598,2.879317621790741,False,
mish,850113,3.779420176369851,4.9873299934333204e-17,0.07699726262053627,3.828571196667615,False,
mish,850115,3.119586338484174,2.1033522146218786e-17,0.04876974422658383,3.0780747909715362,True,
mish,850116,3.372514176717785,1.0516761073109393e-16,0.4483615967993408,2.8562763682219714,True,
mish,850117,3.470672006166032,1.3931997916438732e-17,0.10584171704259127,3.070435606552027,True,
mish,850120,2.708203702817087,7.806255641895632e-18,0.06323034751444331,2.7077268249067705,True,
mish,850121,3.8171570647695185,8.938162709970499e-15,0.21210513976729925,3.353624325376252,True,
mish,850122,3.0292005197891174,2.3201926491189795e-17,0.10396171826201725,2.6734010951482086,True,
mish,850123,3.773192246722039,1.0625181290357943e-17,0.08680803926336131,3.8210643815400775,False,
mish,850124,3.1295540498937906,3.209238430557093e-17,0.10599814107739262,2.733082257817598,True,
mish,850125,3.685134525707222,3.5561831257524545e-17,0.13696048551792828,3.1620923362377704,True,
mish,850128,3.2859152733793247,1.7780915628762273e-17,0.10978760817143411,2.891168733284002,True,
mish,850130,2.783805773611592,9.298117831235686e-15,0.21942005534891626,2.54382517908439,True,
mish,850133,3.00090898029906,1.0408340855860843e-17,0.2849981941833562,2.7828147832840586,True,
mish,850134,3.8685029070007446,3.7600131341797294e-16,0.05230840000712513,3.7212243939865286,True,
mish,850136,3.208293606656954,4.597017211338539e-17,0.11968712525594265,3.214039906454766,False,
mish,850138,4.21809575769169,5.963111948670274e-16,0.06376527517176597,3.9492047749860477,True,
mish,850139,3.474101068956013,1.2307863062055446e-15,0.18457046269353278,2.895993817448513,True,
mish,850141,3.004321230538713,1.5055231367133715e-15,0.03157715204225933,2.8694123006908656,True,
mish,850143,2.6939012611413338,1.5916087892087205e-16,0.029496350375326434,2.582180915575625,True,
mish,850144,3.957297585266371,1.5274240205975786e-15,0.17695110495783065,3.6169841186328773,True,
mish,850147,3.2839425332055576,2.949029909160572e-17,0.28687999475070175,2.708721088642598,True,
mish,850149,4.438023213335871,8.769634324279352e-13,0.05652625747485503,4.428359732004343,True,
mish,850150,3.567650312373878,1.8756697583999227e-17,0.09307652148025886,3.592514335257081,False,
mish,850151,3.4514147246821105,3.1008182133085427e-17,0.08882329117064547,3.4554224862261216,False,
mish,850152,3.4302417250052053,4.2500725161431774e-17,0.2599639466929815,2.9481706026058396,True,
mish,850153,0.2330995898890087,3.9898639947466563e-17,106.57602432528327,,continuation lost at s=0.2354
mish,850154,3.774394298493781,4.336808689942018e-17,0.1189271283036782,3.783025138483593,False,
mish,850156,4.216201572142884,9.857566152238206e-16,0.04191336276906881,4.031243634936348,True,
mish,850157,3.3197013709190055,1.0928757898653885e-16,0.12711527737790784,3.354974504874293,False,
mish,850159,3.878350587676988,4.7596475372113645e-17,0.09154845217675346,3.9178429743269145,False,
mish,850160,3.776618328061715,5.594483210025203e-17,0.1394700340612622,3.2282684084519824,True,
mish,850162,3.481629387869592,2.6454533008646308e-17,0.26097401480311266,3.036686967735447,True,
mish,850163,3.715142540526109,3.252606517456513e-17,0.076774250493677,3.7316151070456716,False,
mish,850164,3.4283728176904193,3.2829641782861074e-16,0.5358091552863424,2.929451157344939,True,
mish,850165,3.6214333449061193,2.3852447794681098e-17,0.08887577836848491,3.6685141334787117,False,
mish,850166,3.3114323074373693,7.32920668600201e-17,0.3511752257237259,2.485181192492254,True,
mish,850167,2.7173162114955467,1.734723475976807e-17,0.11816118629096034,2.6664836156220155,True,
mish,850169,3.3808985068121387,6.756747938929664e-16,0.021420522667812275,3.2878776102490397,True,
mish,850170,3.6058823734640657,2.2985086056692694e-17,0.11287848574154681,3.479956528329435,True,
mish,850171,2.8987081408586546,1.951563910473908e-17,0.45776739535229843,2.382621777005337,True,
mish,850174,3.8715130363859873,3.686287386450715e-17,0.070356567085342,3.8571898086820973,True,
mish,850175,3.2167355472200003,8.283304597789254e-17,0.5134819975410955,2.2608350574172578,True,
mish,850177,3.2699307592474907,7.947201924318748e-17,0.03578971407286321,3.100137048424318,True,
mish,850179,2.7846077628089807,5.117434254131581e-17,0.14544832338676453,2.509959203848393,True,
mish,850181,3.527130847264746,8.638922910364499e-16,0.03392540073640284,3.425050114614454,True,
mish,850182,3.248809199766857,9.614704865601453e-16,0.17500815730184716,2.791993638353369,True,
mish,850183,3.589910233605311,9.580010396081917e-16,0.04460969635462579,3.4610172164638175,True,
mish,850184,4.219350617041693,9.911342579993487e-15,0.026510752013180813,3.9908163632763287,True,
mish,850185,3.2928000023084607,3.71881345162528e-17,0.09409186252014529,3.3273204300768024,False,
mish,850186,2.4517624092225283,1.0408340855860843e-17,0.12981330356680157,2.4872868139193773,False,
mish,850188,3.6813802908524034,4.911435841359335e-17,0.12168771741460682,3.7464289032198677,False,
mish,850189,3.81186528269252,1.734723475976807e-17,0.11768692252998283,3.3991573931893253,True,
mish,850191,4.079044649037057,1.687018580387445e-16,0.05263680785730287,4.085889945217799,False,
mish,850193,3.558379440112157,5.296327612591689e-17,0.0765115661324833,3.5449171507081427,True,
mish,850196,3.5464019006280214,1.3877787807814457e-17,0.04191057436196352,3.497337926015227,True,
mish,850197,3.4709353823338382,9.054519287121643e-14,0.05438483414022179,3.426994736478952,True,
mish,850198,3.283986139796526,4.209957035761214e-15,0.02835527334449868,3.1748522766703307,True,
mish,850199,3.3379028048146773,4.7773850847532273e-14,0.23177413305371197,3.2281059198823243,True,
