set,a,seed,arm,path_key,t_replay,t_model,n_steps,s_max,branch_refined,eta_lam_max_sw,rho_sw_nomom,rho_sw_mom,eta_lam_min_sw,status,s_star,t_sw_rel,winding_b1_sw,w1_sw,kappa_own,chi_sw,r_slaved,sdot_sw,lam_sw,gprime,branch_lo,branch_hi,sign_changes,interp_err_theta_sw,interp_err_H_sw,start7_status,start7_sign_changes,start7_step_offset,start7_s0_over_sstar,start7_start_branch_dist,start7_start_newton_converged,start7_different_branch,start7_start_branch_w1_sign_differs,start7_start_branch_b1_shift_2pi,start7_delta0_norm,full_7_rho_max,full_7_unstable,full_7_max_abs_delta,full_7_diverged,full_7_raw_s_pred,full_7_s_pred,full_7_step_rel,full_7_r_pred,full_m0H_7_rho_max,full_m0H_7_unstable,full_m0H_7_max_abs_delta,full_m0H_7_diverged,full_m0H_7_raw_s_pred,full_m0H_7_s_pred,full_m0H_7_step_rel,full_m0H_7_r_pred,d_7_rho_max,d_7_unstable,d_7_max_abs_delta,d_7_diverged,d_7_raw_s_pred,d_7_s_pred,d_7_step_rel,d_7_r_pred,c_7_rho_max,c_7_unstable,c_7_max_abs_delta,c_7_diverged,c_7_raw_s_pred,c_7_s_pred,c_7_step_rel,c_7_r_pred,c_path_7_rho_max,c_path_7_unstable,c_path_7_max_abs_delta,c_path_7_diverged,c_path_7_raw_s_pred,c_path_7_s_pred,c_path_7_step_rel,c_path_7_r_pred,b_7_rho_max,b_7_unstable,b_7_max_abs_delta,b_7_diverged,b_7_raw_s_pred,b_7_s_pred,b_7_step_rel,b_7_r_pred,a_7_rho_max,a_7_unstable,a_7_max_abs_delta,a_7_diverged,a_7_raw_s_pred,a_7_s_pred,a_7_step_rel,a_7_r_pred,a_nomom_7_rho_max,a_nomom_7_unstable,a_nomom_7_max_abs_delta,a_nomom_7_diverged,a_nomom_7_raw_s_pred,a_nomom_7_s_pred,a_nomom_7_step_rel,a_nomom_7_r_pred,start7_t0,start7_T,start5_status,start5_sign_changes,start5_step_offset,start5_s0_over_sstar,start5_start_branch_dist,start5_start_newton_converged,start5_different_branch,start5_start_branch_w1_sign_differs,start5_start_branch_b1_shift_2pi,start5_delta0_norm,full_5_rho_max,full_5_unstable,full_5_max_abs_delta,full_5_diverged,full_5_raw_s_pred,full_5_s_pred,full_5_step_rel,full_5_r_pred,full_m0H_5_rho_max,full_m0H_5_unstable,full_m0H_5_max_abs_delta,full_m0H_5_diverged,full_m0H_5_raw_s_pred,full_m0H_5_s_pred,full_m0H_5_step_rel,full_m0H_5_r_pred,d_5_rho_max,d_5_unstable,d_5_max_abs_delta,d_5_diverged,d_5_raw_s_pred,d_5_s_pred,d_5_step_rel,d_5_r_pred,c_5_rho_max,c_5_unstable,c_5_max_abs_delta,c_5_diverged,c_5_raw_s_pred,c_5_s_pred,c_5_step_rel,c_5_r_pred,c_path_5_rho_max,c_path_5_unstable,c_path_5_max_abs_delta,c_path_5_diverged,c_path_5_raw_s_pred,c_path_5_s_pred,c_path_5_step_rel,c_path_5_r_pred,b_5_rho_max,b_5_unstable,b_5_max_abs_delta,b_5_diverged,b_5_raw_s_pred,b_5_s_pred,b_5_step_rel,b_5_r_pred,a_5_rho_max,a_5_unstable,a_5_max_abs_delta,a_5_diverged,a_5_raw_s_pred,a_5_s_pred,a_5_step_rel,a_5_r_pred,a_nomom_5_rho_max,a_nomom_5_unstable,a_nomom_5_max_abs_delta,a_nomom_5_diverged,a_nomom_5_raw_s_pred,a_nomom_5_s_pred,a_nomom_5_step_rel,a_nomom_5_r_pred,start5_t0,start5_T,start7_intervention_in_window,start5_intervention_in_window,s_obs,step_obs,chi_1A,winding_1A,mirror_1A,kappa_1A,pred_r_1A,r_obs,obs_r_1A,w2_own_global,opt
4b,1.5,300008,teleport_reset,4b:teleport_reset,4.335678815841675,0.0673799514770507,1897,4.044845260438772,False,14.489844240291568,13.489844240291577,0.9486832980505148,0.0704460991118354,ok,2.562341088013268,,-2.2925622832887296,-1.0261156552333544,3.9919306376483217,0.0165835964083955,0.0662005665850689,0.0029934541464277,7.044609911183542,0.1294960399253531,0.7580869490313669,4.295826044510975,1,0.0,2.610562654936643e-09,ok,0,-233,0.7059057172633766,5.906386491005834e-14,True,False,False,0,0.0421393269878889,0.9486832980505152,False,0.2565147801051875,False,2.7245318462119616,2.7245318462119616,288.0,0.063297879801182,0.9486832980505152,False,0.2752191102039947,False,2.7245318462119616,2.7245318462119616,288.0,0.063297879801182,8.44293750787702,True,0.1700065984618052,False,1.8522880117357845,,,,0.9486832980505152,False,0.256650321398664,False,2.727399509507367,2.727399509507367,289.0,0.064417037320382,0.9486832980505148,False,0.2571207905334739,False,2.735996559201369,2.735996559201369,292.0,0.0677721916104254,0.9486832980505158,False,0.2572583625974044,False,2.7245318462119616,2.7245318462119616,288.0,0.063297879801182,0.9486832980505148,False,0.2574187299804658,False,2.727399509507367,2.727399509507367,289.0,0.064417037320382,13.489844240291577,True,0.1830042412243256,False,1.8298347529876569,,,,1118,780,ok,0,-552,0.500085357937663,1.5802914532514478e-12,True,False,False,0,0.1756259023743198,0.9486832980505168,False,0.2531839159977906,False,2.7245318462119616,2.7245318462119616,607.0,0.063297879801182,0.9486832980505168,False,0.2531839157595474,False,2.7245318462119616,2.7245318462119616,607.0,0.063297879801182,8.29579819239701,True,12488.556138071264,True,,,,,0.9486832980505152,False,0.1876795284945746,False,2.727399509507367,2.727399509507367,608.0,0.064417037320382,0.9486832980505148,False,0.1900180719990261,False,2.735996559201369,2.735996559201369,611.0,0.0677721916104254,0.948683298050515,False,0.2582596545549551,False,2.7245318462119616,2.7245318462119616,607.0,0.063297879801182,0.9486832980505148,False,0.1900749571575563,False,2.727399509507367,2.727399509507367,608.0,0.064417037320382,13.489844240291577,True,0.97742418926618,False,1.2829769909469977,,,,799,1099,,True,2.7302661804360726,1408.0,0.0160403245519229,0,True,4.046049844154416,0.0648999526534939,0.06553580755051103,0.0667706687906577,2.559375,adam
4b,1.5,300009,teleport_reset,4b:teleport_reset,8.622426271438599,0.0719938278198242,1929,4.043581477484253,False,16.20563777121518,15.205637771215194,0.9486832980505144,0.0712919376075216,ok,2.6581717332325585,,-2.290848928463926,1.0201708309384765,4.0149909016597825,0.0157472831889353,0.0632251987294356,0.0029842080077749,7.129193760752164,0.1230886087219669,0.7580869490313669,4.295826044510975,0,0.0,6.355954851322565e-08,ok,0,-243,0.7006152652474045,3.7569947153315297e-13,True,False,False,0,1.516609060558949e-11,0.9486832980505152,False,0.2529998818612142,False,2.8197994167356626,2.8197994167356626,298.0,0.0608040787893531,0.9486832980505152,False,0.2898233287514359,False,2.8197994167356626,2.8197994167356626,298.0,0.0608040787893531,10.13988608947612,True,0.3206669000815085,False,1.923018468433663,,,,0.9486832980505152,False,0.2530783090569257,False,2.8197994167356626,2.8197994167356626,298.0,0.0608040787893531,0.9486832980505144,False,0.2535677595991799,False,2.828381894229095,2.828381894229095,301.0,0.0640327932422735,0.9486832980505152,False,0.2542001093068655,False,2.8197994167356626,2.8197994167356626,298.0,0.0608040787893531,0.9486832980505144,False,0.2543276911441844,False,2.8197994167356626,2.8197994167356626,298.0,0.0608040787893531,15.205637771215194,True,0.2566216207169622,False,1.8788074972082605,,,,1177,753,ok,0,-556,0.5002229716070562,5.88418203051333e-12,True,False,False,0,0.1650574631079964,0.9486832980505152,False,0.2500203163279834,False,2.8197994167356626,2.8197994167356626,611.0,0.0608040787893531,0.9486832980505152,False,0.250020316489159,False,2.8197994167356626,2.8197994167356626,611.0,0.0608040787893531,8.939247246002642,True,19353.11508137995,True,,,,,0.9486832980505157,False,0.1943416600631985,False,2.8197994167356626,2.8197994167356626,611.0,0.0608040787893531,0.9486832980505144,False,0.1969764803190208,False,2.828381894229095,2.828381894229095,614.0,0.0640327932422735,0.9486832980505152,False,0.254736962159618,False,2.8197994167356626,2.8197994167356626,611.0,0.0608040787893531,0.9486832980505144,False,0.1968957521668848,False,2.8197994167356626,2.8197994167356626,611.0,0.0608040787893531,15.205637771215194,True,1.1698467307585474,True,1.3313719999284084,,,,864,1066,,True,2.8255220386022515,1477.0,0.0152516836729564,0,False,4.046049844154416,0.0617090723480576,0.06295692008062281,0.0624759722123693,2.659375,adam
4b,1.5,300010,teleport_reset,4b:teleport_reset,6.374095916748047,0.0532498359680175,11382,4.045506651594489,False,23.804880207513797,22.804880207513804,0.948683298050514,0.0706572150992398,ok,2.5354370381450804,,-2.2932253705990253,-1.028382301232037,3.9581118790949046,0.0167465790092538,0.066284833310729,0.0030000980529717,7.065721509923982,0.1309290150431411,0.7580869490313669,4.295826044510975,0,0.0,3.268541464152009e-07,ok,0,-229,0.701454130538978,5.3512749786932545e-14,True,False,False,0,1.6705303806929802e-11,0.9486832980505152,False,0.2555841657126511,False,2.6954143197240117,2.6954143197240117,284.0,0.0630965309617668,0.9486832980505152,False,0.2925358292386913,False,2.6954143197240117,2.6954143197240117,284.0,0.0630965309617668,14.200624355242114,True,0.5458244419899023,False,1.837626538745466,,,,0.9486832980505152,False,0.2557280622889998,False,2.698286781308451,2.698286781308451,285.0,0.0642294565841441,0.948683298050514,False,0.2561822648006552,False,2.70689814880701,2.70689814880701,288.0,0.0676258601899142,0.9486832980505152,False,0.2563343960399255,False,2.6954143197240117,2.6954143197240117,284.0,0.0630965309617668,0.948683298050514,False,0.2563916758639419,False,2.698286781308451,2.698286781308451,285.0,0.0642294565841441,22.804880207513804,True,0.3651706932669523,False,1.794385010315607,,,,10596,787,ok,0,-271,0.5040893731874531,2.4491519923230953e-13,True,False,False,0,0.1911856890736434,0.9486832980505154,False,0.2522171391231111,False,2.6954143197240117,2.6954143197240117,326.0,0.0630965309617668,0.9486832980505154,False,0.251383612673297,False,2.6954143197240117,2.6954143197240117,326.0,0.0630965309617668,13.742760237153387,True,0.6188821271319905,False,1.8152834189507927,,,,0.9486832980505154,False,0.5794930591271094,False,2.698286781308451,2.698286781308451,327.0,0.0642294565841441,0.948683298050514,False,0.5965503182000933,False,2.70689814880701,2.70689814880701,330.0,0.0676258601899142,0.9486832980505152,False,0.2576926256671072,False,2.6954143197240117,2.6954143197240117,326.0,0.0630965309617668,0.948683298050514,False,0.3443445585821647,False,1.291548279188905,1.291548279188905,1.0,-0.4906013204990495,22.804880207513804,True,2.1893847689099695,True,1.291548279188905,,,,10554,829,,True,2.7040286933132878,10883.0,0.0161798808349048,0,True,4.046049844154416,0.0654646043305035,0.06649412019773471,0.0669410380521056,2.534375,adam
4b,1.5,300011,teleport_reset,4b:teleport_reset,4.57518196105957,0.0612468719482421,2195,4.043671268838736,False,15.362768536506351,14.362768536506351,0.948683298050514,0.0701230381138251,ok,2.490810489069053,,-2.2916546395316875,-1.0229824436428798,3.8851366535951777,0.0171514938814153,0.0666358975426001,0.0029957347865437,7.0123038113825125,0.1338528132531055,0.7580869490313669,4.295826044510975,0,0.0,2.46459116004516e-07,ok,0,-226,0.7004400781266865,2.1160850849355486e-13,True,False,False,0,2.5204283105040304e-11,0.9486832980505152,False,0.2575317464579558,False,2.6511916499880255,2.6511916499880255,281.0,0.064389146272993,0.9486832980505152,False,0.2944789238335059,False,2.6511916499880255,2.6511916499880255,281.0,0.064389146272993,9.271687602252092,True,0.2654171197820279,False,1.8042427824272256,,,,0.9486832980505152,False,0.2576381606330756,False,2.6511916499880255,2.6511916499880255,281.0,0.064389146272993,0.948683298050514,False,0.2580717757571431,False,2.659794962879734,2.659794962879734,284.0,0.0678431677368758,0.9486832980505152,False,0.2581834889022884,False,2.6511916499880255,2.6511916499880255,281.0,0.064389146272993,0.948683298050514,False,0.2583454932068588,False,2.6511916499880255,2.6511916499880255,281.0,0.064389146272993,14.362768536506351,True,0.2365593743964044,False,1.7607343937621385,,,,1395,801,ok,0,-385,0.5007244813820189,6.6195937620250325e-12,True,False,False,0,0.170154130378545,0.9486832980505157,False,0.2544153357342425,False,2.6511916499880255,2.6511916499880255,440.0,0.064389146272993,0.9486832980505157,False,0.2544156222671105,False,2.6511916499880255,2.6511916499880255,440.0,0.064389146272993,9.148726286388763,True,21539.713242226524,True,,,,,0.9486832980505164,False,0.2413490424402775,False,2.6511916499880255,2.6511916499880255,440.0,0.064389146272993,0.948683298050514,False,0.2455760797953459,False,2.659794962879734,2.659794962879734,443.0,0.0678431677368758,0.9486832980505157,False,0.2590541591050724,False,2.6511916499880255,2.6511916499880255,440.0,0.064389146272993,0.948683298050514,False,0.2457590037448867,False,2.6511916499880255,2.6511916499880255,440.0,0.064389146272993,14.362768536506351,True,1.0592445145266778,True,1.2506298999068604,,,,1236,960,,True,2.656928185545632,1678.0,0.0165858928806945,0,True,4.046049844154416,0.0671073493050958,0.06669222616718051,0.0667716679731589,2.4906249999999996,adam
4b,1.5,300012,teleport_reset,4b:teleport_reset,4.912628173828125,0.0541300773620605,4258,4.044543898599193,False,14.519651817694204,13.519651817694209,0.9486832980505144,0.0709297482333517,ok,2.567630743705424,,-2.290234366331568,-1.0180066911897374,4.038797401982818,0.0164744382437604,0.066536918378026,0.0030003477935302,7.092974823335175,0.1267065832988294,0.7580869490313669,4.295826044510975,0,0.0,8.501532366977926e-08,ok,0,-232,0.7020294575511911,3.2862601528904634e-13,True,False,False,0,3.2862601528904634e-13,0.9486832980505154,False,0.2539099005257614,False,2.7320024615426,2.7320024615426,288.0,0.0640168833622729,0.9486832980505154,False,0.2908458822645947,False,2.7320024615426,2.7320024615426,288.0,0.0640168833622729,8.471659286767375,True,0.1812498460608812,False,1.861753113129159,,,,0.9486832980505152,False,0.2540765357022543,False,2.7320024615426,2.7320024615426,288.0,0.0640168833622729,0.9486832980505144,False,0.2545581468581056,False,2.743488434815686,2.743488434815686,292.0,0.0684902576203292,0.9486832980505152,False,0.254687842589789,False,2.7320024615426,2.7320024615426,288.0,0.0640168833622729,0.9486832980505144,False,0.2549234136827447,False,2.7320024615426,2.7320024615426,288.0,0.0640168833622729,13.519651817694209,True,0.2110710316562854,False,1.818490022393226,,,,3483,776,ok,0,-290,0.5038190391596837,3.820943561549939e-12,True,False,False,0,0.1663362677399238,0.9486832980505158,False,0.2506982211710635,False,2.7320024615426,2.7320024615426,346.0,0.0640168833622729,0.9486832980505158,False,0.2512650874775655,False,2.7320024615426,2.7320024615426,346.0,0.0640168833622729,8.315117542792748,True,11350.539833846384,True,,,,,0.9486832980505157,False,0.4177849609188905,False,2.7320024615426,2.7320024615426,346.0,0.0640168833622729,0.9486832980505144,False,0.4329378047246674,False,2.743488434815686,2.743488434815686,350.0,0.0684902576203292,0.948683298050515,False,0.2558605702418358,False,2.7320024615426,2.7320024615426,346.0,0.0640168833622729,0.9486832980505144,False,0.4338613670699047,False,2.7320024615426,2.7320024615426,346.0,0.0640168833622729,13.519651817694209,True,0.7021932959618733,False,1.3041327821966635,,,,3425,834,,True,2.7377474267580997,3773.0,0.0159176267287969,0,True,4.046049844154416,0.0644035111453568,0.06625434107677619,0.0670879129873294,2.565625,adam
4b,1.5,300013,teleport_reset,4b:teleport_reset,5.21748685836792,0.0561261177062988,6059,4.044071102357315,False,13.841733727060545,12.84173372706054,0.9486832980505144,0.0712458443237561,ok,2.5590028935746583,,-2.292289712144638,1.025178478269316,3.9508560062603273,0.0164606337958928,0.065033593899355,0.0030010751290967,7.124584432375619,0.1281559159509897,0.7580869490313669,4.295826044510975,0,0.0,4.091297236552549e-07,ok,0,-232,0.7008708036479534,9.676703882632864e-13,True,False,False,0,9.676703882632864e-13,0.9486832980505152,False,0.2527035132671734,False,2.7172562422213495,2.7172562422213495,286.0,0.0618418013688244,0.9486832980505152,False,0.2896396504534296,False,2.7172562422213495,2.7172562422213495,286.0,0.0618418013688244,8.17391644372143,True,0.1920284132825719,False,1.852613398152029,,,,0.9486832980505148,False,0.2528676528512332,False,2.720132212672664,2.720132212672664,287.0,0.0629656650653196,0.9486832980505144,False,0.2533480056295732,False,2.728754154914337,2.728754154914337,290.0,0.0663349235617916,0.9486832980505154,False,0.2534554206153047,False,2.7172562422213495,2.7172562422213495,286.0,0.0618418013688244,0.9486832980505144,False,0.2536951094321935,False,2.720132212672664,2.720132212672664,287.0,0.0629656650653196,12.84173372706054,True,0.2055104703868475,False,1.8094364335905888,,,,5281,779,ok,0,-304,0.5012395924904439,6.603606550470431e-13,True,False,False,0,0.1777102440894604,0.9486832980505152,False,0.2494444914593949,False,2.7172562422213495,2.7172562422213495,358.0,0.0618418013688244,0.9486832980505152,False,0.249441359790414,False,2.7172562422213495,2.7172562422213495,358.0,0.0618418013688244,7.52417839677987,True,69199.5116812384,True,,,,,0.9486832980505152,False,0.3477106546051893,False,2.720132212672664,2.720132212672664,359.0,0.0629656650653196,0.9486832980505144,False,0.358471132230208,False,2.728754154914337,2.728754154914337,362.0,0.0663349235617916,0.948683298050515,False,0.2543121551799666,False,2.7172562422213495,2.7172562422213495,358.0,0.0618418013688244,0.9486832980505144,False,0.3585962583759495,False,2.720132212672664,2.720132212672664,359.0,0.0629656650653196,12.84173372706054,True,0.8809865236684977,False,1.2917218048397887,,,,5209,851,,True,2.725881165146424,5570.0,0.0159324015194786,0,False,4.046049844154416,0.0644632906848919,0.06521222464842702,0.0650573539033714,2.559375,adam
4b,1.5,300014,teleport_reset,4b:teleport_reset,5.644558906555176,0.0568838119506835,6465,4.043659805697818,False,14.053071651159456,13.053071651159456,0.948683298050515,0.0719995547022919,ok,2.66958405743922,,-2.2891704195942553,-1.0142191003534229,4.047415634485877,0.0155881054480888,0.0630915417026092,0.0029961720303617,7.199955470229198,0.1203951817686066,0.7580869490313669,4.295826044510975,0,0.0,3.090350637613426e-07,ok,0,-242,0.7011833575933406,3.2152058793144533e-13,True,False,False,0,5.976419359399188e-11,0.9486832980505152,False,0.2497172183928728,False,2.8320492890240176,2.8320492890240176,298.0,0.0608578820105185,0.9486832980505152,False,0.2865722959687005,False,2.8320492890240176,2.8320492890240176,298.0,0.0608578820105185,8.14427123390269,True,0.1766219051512342,False,1.9312623503987392,,,,0.948683298050515,False,0.2499027843969927,False,2.8320492890240176,2.8320492890240176,298.0,0.0608578820105185,0.948683298050515,False,0.2504317821693843,False,2.840659644333634,2.840659644333634,301.0,0.0640832366441823,0.9486832980505152,False,0.2508220893548882,False,2.8320492890240176,2.8320492890240176,298.0,0.0608578820105185,0.948683298050515,False,0.251082556044135,False,2.8320492890240176,2.8320492890240176,298.0,0.0608578820105185,13.053071651159456,True,0.1991092453344435,False,1.8878729522693136,,,,5719,747,ok,0,-300,0.5038792551791293,3.83026943495679e-13,True,False,False,0,0.1873580235129326,0.9486832980505154,False,0.2464890027007372,False,2.8320492890240176,2.8320492890240176,356.0,0.0608578820105185,0.9486832980505154,False,0.2460131499044585,False,2.8320492890240176,2.8320492890240176,356.0,0.0608578820105185,8.02401212133751,True,0.1971656002780502,False,1.9312623503987392,,,,0.9486832980505152,False,0.4411799869289946,False,2.8320492890240176,2.8320492890240176,356.0,0.0608578820105185,0.948683298050515,False,0.4570268857771136,False,2.840659644333634,2.840659644333634,359.0,0.0640832366441823,0.9486832980505152,False,0.2518320882958998,False,2.8320492890240176,2.8320492890240176,356.0,0.0608578820105185,0.948683298050515,False,0.4576701281675613,False,2.8320492890240176,2.8320492890240176,356.0,0.0608578820105185,13.053071651159456,True,0.9524083106142324,False,1.3565039567412944,,,,5661,805,,True,2.8377905076904186,6019.0,0.0150928292833539,0,True,4.046049844154416,0.0610663395697632,0.06300848620310884,0.062097032118058,2.671875,adam
4b,1.5,300015,teleport_reset,4b:teleport_reset,5.22545313835144,0.0625019073486328,5286,4.045461309321655,False,12.750643459388398,11.7506434593884,0.9486832980505138,0.0709352679352129,ok,2.539850279342569,,-2.29124196251944,-1.0215459649862686,3.9699264728005264,0.0166782719471805,0.0662115133236783,0.0030048401995753,7.09352679352129,0.1292826028692066,0.7580869490313669,4.295826044510975,0,0.0,4.612564588057922e-07,ok,0,-230,0.7006099532929505,4.9293902293356957e-14,True,False,False,0,9.585665594613602e-13,0.9486832980505157,False,0.2534752554231914,False,2.70088815309218,2.70088815309218,285.0,0.0634044750824034,0.9486832980505157,False,0.2904345145424545,False,2.70088815309218,2.70088815309218,285.0,0.0634044750824034,7.271042358781671,True,0.1735329697600801,False,1.837871681284261,,,,0.9486832980505152,False,0.2536846468867154,False,2.70088815309218,2.70088815309218,285.0,0.0634044750824034,0.9486832980505138,False,0.2541759966413185,False,2.7123901530048897,2.7123901530048897,289.0,0.0679330884444817,0.9486832980505154,False,0.254125749982438,False,2.70088815309218,2.70088815309218,285.0,0.0634044750824034,0.9486832980505138,False,0.2544082867865462,False,2.7037651597627734,2.7037651597627734,286.0,0.064537221643881,11.7506434593884,True,0.1861620603373164,False,1.7951027487455833,,,,4502,785,ok,0,-291,0.5015189679194543,3.574918139293004e-14,True,False,False,0,0.1819359989460567,0.948683298050516,False,0.2500363818889053,False,2.70088815309218,2.70088815309218,346.0,0.0634044750824034,0.948683298050516,False,0.2500808304184597,False,2.70088815309218,2.70088815309218,346.0,0.0634044750824034,7.195730730889317,True,0.3758419460691223,False,1.837871681284261,,,,0.9486832980505157,False,0.3998610614328935,False,2.70088815309218,2.70088815309218,346.0,0.0634044750824034,0.9486832980505138,False,0.4140232150056191,False,2.7123901530048897,2.7123901530048897,350.0,0.0679330884444817,0.9486832980505157,False,0.2550070895572847,False,2.70088815309218,2.70088815309218,346.0,0.0634044750824034,0.9486832980505138,False,0.4149820508598287,False,2.7037651597627734,2.7037651597627734,347.0,0.064537221643881,11.7506434593884,True,0.7598208912686529,False,1.2844401136302237,,,,4441,846,,True,2.706641160162744,4789.0,0.0161375601463909,0,True,4.046049844154416,0.0652933727153374,0.06566957201246848,0.0653446140862032,2.5406250000000004,adam
4b,1.5,300016,teleport_reset,4b:teleport_reset,5.971417188644409,0.0547850131988525,7773,4.043853046511272,False,13.432021156493734,12.432021156493736,0.9486832980505138,0.0695366320245733,ok,2.5753410246013475,,-2.2919892157660176,-1.0241415710467423,4.127709694231596,0.0167483208556534,0.0691322063579818,0.0029992983624437,6.953663202457331,0.1288837064099897,0.7580869490313669,4.295826044510975,1,0.0,4.6629797534336603e-07,ok,0,-232,0.7022112498712781,7.531752999057062e-13,True,False,False,0,7.531752999057062e-13,0.9486832980505152,False,0.2598717696707679,False,2.744721390491237,2.744721390491237,290.0,0.0657700724959751,0.9486832980505152,False,0.2967714469214765,False,2.744721390491237,2.744721390491237,290.0,0.0657700724959751,7.862918362540102,True,0.1813973156059493,False,1.8678239051493335,,,,0.9486832980505157,False,0.2600874117842774,False,2.7475891883621664,2.7475891883621664,291.0,0.0668836329307036,0.9486832980505138,False,0.2605695585608747,False,2.756186580257468,2.756186580257468,294.0,0.0702219837794548,0.9486832980505154,False,0.2606484184777063,False,2.744721390491237,2.744721390491237,290.0,0.0657700724959751,0.9486832980505138,False,0.2609417138767999,False,2.7475891883621664,2.7475891883621664,291.0,0.0668836329307036,12.432021156493736,True,0.2017765938916283,False,1.8243792325782,,,,7000,774,ok,0,-294,0.5034829214433792,1.4714895968381825e-12,True,False,False,0,0.18044797319844,0.9486832980505152,False,0.2562167664943832,False,2.744721390491237,2.744721390491237,352.0,0.0657700724959751,0.9486832980505152,False,0.2563378467439505,False,2.744721390491237,2.744721390491237,352.0,0.0657700724959751,7.38962823574109,True,10942.186141661676,True,,,,,0.9486832980505152,False,0.4063682769547688,False,2.7475891883621664,2.7475891883621664,353.0,0.0668836329307036,0.9486832980505138,False,0.4194568266756511,False,2.756186580257468,2.756186580257468,356.0,0.0702219837794548,0.9486832980505152,False,0.2609628116712079,False,2.744721390491237,2.744721390491237,352.0,0.0657700724959751,0.9486832980505138,False,0.4204454069554256,False,2.7475891883621664,2.7475891883621664,353.0,0.0668836329307036,12.432021156493736,True,0.8412320216266191,False,1.3080039797789742,,,,6938,836,,True,2.7533217796131986,7293.0,0.0160993609363894,0,True,4.046049844154416,0.065138816807664,0.06910958716211257,0.0679551145166414,2.578125,adam
4b,1.5,300017,teleport_reset,4b:teleport_reset,9.647348165512083,0.0662558078765869,1532,4.045209393002204,False,13.314696248494084,12.314696248494078,0.9486832980505144,0.0705126232524541,ok,2.550561189181453,,-2.2909714408697748,-1.0206002135889956,4.027101381386789,0.0166753020845431,0.0671531320597058,0.0029989990555129,7.051262325245419,0.1286379321612267,0.7580869490313669,4.295826044510975,1,0.0,4.200818217725555e-07,ok,0,-232,0.700211399328081,2.069455717901292e-12,True,False,False,0,0.1550416498355291,0.948683298050515,False,0.2557588632752147,False,2.7146096253987255,2.7146096253987255,288.0,0.0643185652291371,0.948683298050515,False,0.2556509496550856,False,2.7146096253987255,2.7146096253987255,288.0,0.0643185652291371,7.582131078398334,True,0.4691833184976698,False,1.8472618616390404,,,,0.9486832980505152,False,0.252652439416254,False,2.7146096253987255,2.7146096253987255,288.0,0.0643185652291371,0.9486832980505144,False,0.2531388943947873,False,2.7260825102875934,2.7260825102875934,292.0,0.0688167458403421,0.9486832980505152,False,0.2566352138219354,False,2.7146096253987255,2.7146096253987255,288.0,0.0643185652291371,0.9486832980505144,False,0.2534546327224098,False,2.717479353315305,2.717479353315305,289.0,0.065443701112468,12.314696248494078,True,0.2775903474122635,False,1.7882287433176929,,,,749,784,ok,0,-448,0.5007248012770111,1.1222134332911082e-12,True,False,False,0,0.1825483323525554,0.9486832980505152,False,0.2522181379592322,False,2.7146096253987255,2.7146096253987255,504.0,0.0643185652291371,0.9486832980505152,False,0.252218151316487,False,2.7146096253987255,2.7146096253987255,504.0,0.0643185652291371,1.5410846869759536,True,11312.352094501632,True,,,,,0.9486832980505152,False,0.206867134771458,False,2.7146096253987255,2.7146096253987255,504.0,0.0643185652291371,0.9486832980505144,False,0.2102234252053561,False,2.7260825102875934,2.7260825102875934,508.0,0.0688167458403421,0.9486832980505152,False,0.2573973949945235,False,2.7146096253987255,2.7146096253987255,504.0,0.0643185652291371,0.9486832980505144,False,0.2103033243058419,False,2.717479353315305,2.717479353315305,505.0,0.065443701112468,12.314696248494078,True,0.8677089093647944,False,1.2795712472567036,,,,533,1000,True,True,2.720348074291766,1039.0,0.016102518646756,0,True,4.046049844154416,0.0651515930612006,0.06656844220420477,0.0654974097593277,2.5531249999999996,adam
